Frekvenca [Hz] - Frekv. prenosna funkcija	Amplituda frekv. prenosne funkcije [m/s^2/N] - Frekv. prenosna funkcija	
2898	-28,9639	
2899	-28,9933	
2900	-29,0466	
2901	-29,0617	
2902	-29,104	
2903	-29,1035	
2904	-29,1302	
2905	-29,1248	
2906	-29,0956	
2907	-29,0759	
2908	-29,0802	
2909	-29,0666	
2910	-29,0381	
2911	-29,0703	
2912	-29,0603	
2913	-29,0744	
2914	-29,0768	
2915	-29,0975	
2916	-29,1074	
2917	-29,133	
2918	-29,1453	
2919	-29,1636	
2920	-29,1588	
2921	-29,19	
2922	-29,1966	
2923	-29,2048	
2924	-29,2049	
2925	-29,2279	
2926	-29,2602	
2927	-29,2551	
2928	-29,2568	
2929	-29,2871	
2930	-29,2804	
2931	-29,28	
2932	-29,2615	
2933	-29,2531	
2934	-29,2314	
2935	-29,1946	
2936	-29,1786	
2937	-29,1345	
2938	-29,1431	
2939	-29,1911	
2940	-29,2326	
2941	-29,2774	
2942	-29,2923	
2943	-29,2912	
2944	-29,3054	
2945	-29,3187	
2946	-29,3633	
2947	-29,4323	
2948	-29,4954	
2949	-29,5534	
2950	-29,5547	
2951	-29,5803	
2952	-29,5863	
2953	-29,5475	
2954	-29,5214	
2955	-29,5431	
2956	-29,575	
2957	-29,597	
2958	-29,6238	
2959	-29,6257	
2960	-29,6039	
2961	-29,692	
2962	-29,8048	
2963	-29,8981	
2964	-29,9609	
2965	-29,8985	
2966	-29,8143	
2967	-29,7185	
2968	-29,6588	
2969	-29,6434	
2970	-29,6889	
2971	-29,7719	
2972	-29,8798	
2973	-29,9104	
2974	-29,9256	
2975	-29,909	
2976	-29,8836	
2977	-29,8878	
2978	-29,8988	
2979	-29,9236	
2980	-29,9336	
2981	-29,9732	
2982	-30,0143	
2983	-29,9896	
2984	-30,0086	
2985	-29,9825	
2986	-29,9825	
2987	-30,0018	
2988	-30,0176	
2989	-30,0628	
2990	-30,0623	
2991	-30,0974	
2992	-30,1169	
2993	-30,1538	
2994	-30,161	
2995	-30,1759	
2996	-30,2224	
2997	-30,2962	
2998	-30,34	
2999	-30,3013	
3000	-30,2854	
3001	-30,3303	
3002	-30,3815	
3003	-30,3986	
3004	-30,4682	
3005	-30,4996	
3006	-30,5297	
3007	-30,6307	
3008	-30,7122	
3009	-30,8124	
3010	-30,9259	
3011	-31,0297	
3012	-31,125	
3013	-31,1569	
3014	-31,1536	
3015	-31,1245	
3016	-31,1216	
3017	-31,1762	
3018	-31,2097	
3019	-31,2304	
3020	-31,2154	
3021	-31,1895	
3022	-31,1396	
3023	-31,1058	
3024	-31,1045	
3025	-31,0797	
3026	-31,101	
3027	-31,0939	
3028	-31,093	
3029	-31,0683	
3030	-31,0977	
3031	-31,0976	
3032	-31,1303	
3033	-31,1304	
3034	-31,1535	
3035	-31,0996	
3036	-31,0473	
3037	-31,0456	
3038	-31,0366	
3039	-31,0342	
3040	-31,0568	
3041	-31,0186	
3042	-31,0152	
3043	-31,0263	
3044	-31,0418	
3045	-31,0747	
3046	-31,0876	
3047	-31,099	
3048	-31,0796	
3049	-31,1133	
3050	-31,1033	
3051	-31,1088	
3052	-31,1326	
3053	-31,1034	
3054	-31,1377	
3055	-31,1468	
3056	-31,1744	
3057	-31,1636	
3058	-31,1965	
3059	-31,1913	
3060	-31,1568	
3061	-31,1636	
3062	-31,1527	
3063	-31,1647	
3064	-31,1917	
3065	-31,1869	
3066	-31,2137	
3067	-31,2046	
3068	-31,21	
3069	-31,1936	
3070	-31,226	
3071	-31,2137	
3072	-31,1884	
3073	-31,1855	
3074	-31,1815	
3075	-31,1689	
3076	-31,1494	
3077	-31,1602	
3078	-31,1322	
3079	-31,1649	
3080	-31,16	
3081	-31,1547	
3082	-31,156	
3083	-31,1352	
3084	-31,1635	
3085	-31,1707	
3086	-31,181	
3087	-31,1414	
3088	-31,1859	
3089	-31,1491	
3090	-31,103	
3091	-31,1157	
3092	-31,0682	
3093	-31,0515	
3094	-30,9989	
3095	-30,9714	
3096	-30,9393	
3097	-30,9274	
3098	-30,8742	
3099	-30,825	
3100	-30,8165	
3101	-30,7963	
3102	-30,7522	
3103	-30,6951	
3104	-30,6555	
3105	-30,6151	
3106	-30,5132	
3107	-30,4948	
3108	-30,4057	
3109	-30,3426	
3110	-30,2609	
3111	-30,1774	
3112	-30,1253	
3113	-30,0361	
3114	-29,8956	
3115	-29,771	
3116	-29,6504	
3117	-29,5202	
3118	-29,3648	
3119	-29,218	
3120	-29,0752	
3121	-28,9013	
3122	-28,7214	
3123	-28,5448	
3124	-28,3556	
3125	-28,1402	
3126	-27,9239	
3127	-27,6676	
3128	-27,4039	
3129	-27,1346	
3130	-26,8227	
3131	-26,4837	
3132	-26,0568	
3133	-25,5481	
3134	-24,9627	
3135	-24,2826	
3136	-23,5419	
3137	-22,721	
3138	-21,8118	
3139	-20,8409	
3140	-19,8864	
3141	-18,9829	
3142	-18,2725	
3143	-17,9073	
3144	-18,0961	
3145	-19,0672	
3146	-20,8458	
3147	-23,0435	
3148	-25,0951	
3149	-26,8105	
3150	-28,2521	
3151	-29,6335	
3152	-31,0022	
3153	-32,2981	
3154	-33,5506	
3155	-34,706	
3156	-35,8885	
3157	-36,9444	
3158	-38,1028	
3159	-39,2081	
3160	-40,3823	
3161	-41,6088	
3162	-43,0543	
3163	-44,4725	
3164	-46,2256	
3165	-47,6546	
3166	-48,8654	
3167	-50,1678	
3168	-51,3445	
3169	-51,2438	
3170	-50,173	
3171	-49,296	
3172	-48,3887	
3173	-47,9062	
3174	-47,7533	
3175	-46,8428	
3176	-45,7778	
3177	-44,1978	
3178	-42,9026	
3179	-41,7503	
3180	-41,0792	
3181	-40,6143	
3182	-40,0477	
3183	-39,0935	
3184	-37,7537	
3185	-36,2963	
3186	-34,8741	
3187	-33,7541	
3188	-32,9421	
3189	-32,4648	
3190	-32,3918	
3191	-32,6887	
3192	-33,3671	
3193	-34,4847	
3194	-36,0071	
3195	-37,8638	
3196	-39,7599	
3197	-41,0777	
3198	-41,7944	
3199	-42,1512	
3200	-42,4182	
3201	-43,0074	
3202	-43,8366	
3203	-44,7223	
3204	-45,4338	
3205	-45,9147	
3206	-46,0229	
3207	-46,1772	
3208	-46,39	
3209	-46,8416	
3210	-46,9206	
3211	-46,8282	
3212	-46,3687	
3213	-45,5287	
3214	-45,0561	
3215	-44,5483	
3216	-44,5205	
3217	-44,4527	
3218	-44,0235	
3219	-43,0756	
3220	-41,8437	
3221	-40,5424	
3222	-39,264	
3223	-38,2844	
3224	-38,1539	
3225	-38,8838	
3226	-40,1919	
3227	-41,2508	
3228	-42,1544	
3229	-42,8274	
3230	-43,4336	
3231	-44,0272	
3232	-44,4905	
3233	-44,5986	
3234	-44,8024	
3235	-44,9843	
3236	-44,7891	
3237	-44,7334	
3238	-44,5851	
3239	-44,5905	
3240	-44,1952	
3241	-43,996	
3242	-43,6244	
3243	-43,2635	
3244	-42,9534	
3245	-42,7276	
3246	-42,6196	
3247	-42,5118	
3248	-42,484	
3249	-42,418	
3250	-42,1731	
3251	-42,0471	
3252	-42,0034	
3253	-41,6301	
3254	-41,3167	
3255	-40,837	
3256	-40,3722	
3257	-40,282	
3258	-40,3468	
3259	-40,5074	
3260	-40,7679	
3261	-40,7906	
3262	-40,7545	
3263	-40,6471	
3264	-40,5813	
3265	-40,3938	
3266	-40,2	
3267	-40,0232	
3268	-39,7118	
3269	-39,3666	
3270	-39,0916	
3271	-38,8365	
3272	-38,8845	
3273	-38,913	
3274	-39,0137	
3275	-38,9439	
3276	-38,8703	
3277	-38,8467	
3278	-38,7703	
3279	-38,6262	
3280	-38,5221	
3281	-38,4696	
3282	-38,3752	
3283	-38,2758	
3284	-38,1509	
3285	-37,9941	
3286	-37,9556	
3287	-37,8197	
3288	-37,7067	
3289	-37,5768	
3290	-37,4855	
3291	-37,3464	
3292	-37,2248	
3293	-37,0928	
3294	-36,9211	
3295	-36,7748	
3296	-36,7448	
3297	-36,5679	
3298	-36,4875	
3299	-36,3374	
3300	-36,1731	
3301	-36,0037	
3302	-35,9296	
3303	-35,7857	
3304	-35,6758	
3305	-35,6343	
3306	-35,5025	
3307	-35,3463	
3308	-35,206	
3309	-35,1218	
3310	-34,9735	
3311	-34,9075	
3312	-34,8167	
3313	-34,64	
3314	-34,5955	
3315	-34,453	
3316	-34,3178	
3317	-34,1047	
3318	-33,9889	
3319	-33,8285	
3320	-33,6687	
3321	-33,53	
3322	-33,356	
3323	-33,2002	
3324	-33,0264	
3325	-32,8306	
3326	-32,6759	
3327	-32,5153	
3328	-32,3291	
3329	-32,1404	
3330	-31,8756	
3331	-31,6505	
3332	-31,3949	
3333	-31,1193	
3334	-30,8768	
3335	-30,7379	
3336	-30,9687	
3337	-31,9421	
3338	-34,2943	
3339	-37,3439	
3340	-37,5846	
3341	-36,5641	
3342	-35,7281	
3343	-35,0491	
3344	-34,559	
3345	-34,2479	
3346	-33,9138	
3347	-33,6569	
3348	-33,4277	
3349	-33,1804	
3350	-32,9805	
3351	-32,8488	
3352	-32,7222	
3353	-32,5912	
3354	-32,4291	
3355	-32,2622	
3356	-32,1642	
3357	-32,0445	
3358	-31,9056	
3359	-31,8034	
3360	-31,6283	
3361	-31,5544	
3362	-31,4777	
3363	-31,3801	
3364	-31,3038	
3365	-31,1709	
3366	-31,0714	
3367	-31,0095	
3368	-30,9189	
3369	-30,789	
3370	-30,6734	
3371	-30,5765	
3372	-30,4876	
3373	-30,381	
3374	-30,3063	
3375	-30,2105	
3376	-30,1451	
3377	-30,0539	
3378	-30,0175	
3379	-29,9184	
3380	-29,8267	
3381	-29,7517	
3382	-29,6863	
3383	-29,5745	
3384	-29,525	
3385	-29,429	
3386	-29,3126	
3387	-29,2311	
3388	-29,1637	
3389	-29,0877	
3390	-29,0135	
3391	-28,901	
3392	-28,8265	
3393	-28,7234	
3394	-28,6338	
3395	-28,5115	
3396	-28,4242	
3397	-28,3202	
3398	-28,2707	
3399	-28,1891	
3400	-28,1607	
3401	-28,0609	
3402	-27,9895	
3403	-27,9227	
3404	-27,8494	
3405	-27,7492	
3406	-27,6798	
3407	-27,6212	
3408	-27,5607	
3409	-27,4631	
3410	-27,3831	
3411	-27,3126	
3412	-27,2327	
3413	-27,1693	
3414	-27,1259	
3415	-27,0809	
3416	-27,0489	
3417	-27,0547	
3418	-27,0261	
3419	-26,9946	
3420	-26,9324	
3421	-26,7949	
3422	-26,7108	
3423	-26,629	
3424	-26,5477	
3425	-26,5011	
3426	-26,453	
3427	-26,3662	
3428	-26,2907	
3429	-26,2304	
3430	-26,1298	
3431	-26,0939	
3432	-26,0127	
3433	-25,9334	
3434	-25,8839	
3435	-25,8372	
3436	-25,8012	
3437	-25,747	
3438	-25,6996	
3439	-25,6315	
3440	-25,565	
3441	-25,4925	
3442	-25,4239	
3443	-25,3533	
3444	-25,2984	
3445	-25,28	
3446	-25,2288	
3447	-25,1758	
3448	-25,1039	
3449	-25,0452	
3450	-24,9815	
3451	-24,912	
3452	-24,8304	
3453	-24,7668	
3454	-24,6853	
3455	-24,6141	
3456	-24,5455	
3457	-24,452	
3458	-24,3951	
3459	-24,3306	
3460	-24,2619	
3461	-24,206	
3462	-24,1362	
3463	-24,0714	
3464	-24,004	
3465	-23,9346	
3466	-23,8547	
3467	-23,7942	
3468	-23,7237	
3469	-23,6583	
3470	-23,5753	
3471	-23,5068	
3472	-23,4892	
3473	-23,4423	
3474	-23,3752	
3475	-23,303	
3476	-23,2526	
3477	-23,1707	
3478	-23,1116	
3479	-23,0559	
3480	-22,9814	
3481	-22,9119	
3482	-22,834	
3483	-22,7436	
3484	-22,677	
3485	-22,5971	
3486	-22,5397	
3487	-22,4661	
3488	-22,3911	
3489	-22,3236	
3490	-22,2613	
3491	-22,1908	
3492	-22,1058	
3493	-22,0426	
3494	-21,9843	
3495	-21,9052	
3496	-21,8437	
3497	-21,7769	
3498	-21,713	
3499	-21,6254	
3500	-21,5423	
3501	-21,4786	
3502	-21,4025	
3503	-21,3275	
3504	-21,2462	
3505	-21,1488	
3506	-21,0687	
3507	-20,9622	
3508	-20,8571	
3509	-20,7378	
3510	-20,6046	
3511	-20,4646	
3512	-20,3212	
3513	-20,1858	
3514	-20,046	
3515	-19,9041	
3516	-19,7573	
3517	-19,5822	
3518	-19,3798	
3519	-19,1371	
3520	-18,8359	
3521	-18,5068	
3522	-18,1693	
3523	-17,9262	
3524	-18,0658	
3525	-19,799	
3526	-25,6074	
3527	-26,7192	
3528	-24,6884	
3529	-23,5335	
3530	-22,8633	
3531	-22,3899	
3532	-22,0329	
3533	-21,7389	
3534	-21,5133	
3535	-21,2932	
3536	-21,1176	
3537	-20,9765	
3538	-20,8304	
3539	-20,6982	
3540	-20,5948	
3541	-20,4847	
3542	-20,3985	
3543	-20,3136	
3544	-20,2362	
3545	-20,1471	
3546	-20,0591	
3547	-19,943	
3548	-19,8454	
3549	-19,7223	
3550	-19,6052	
3551	-19,5034	
3552	-19,4126	
3553	-19,3402	
3554	-19,2679	
3555	-19,1911	
3556	-19,0923	
3557	-19,0046	
3558	-18,9092	
3559	-18,8236	
3560	-18,7524	
3561	-18,6825	
3562	-18,6175	
3563	-18,5734	
3564	-18,5378	
3565	-18,5031	
3566	-18,4523	
3567	-18,391	
3568	-18,3228	
3569	-18,2579	
3570	-18,1818	
3571	-18,1209	
3572	-18,0602	
3573	-18,0021	
3574	-17,945	
3575	-17,8695	
3576	-17,7962	
3577	-17,7222	
3578	-17,6581	
3579	-17,6027	
3580	-17,5457	
3581	-17,5013	
3582	-17,4498	
3583	-17,3889	
3584	-17,3305	
3585	-17,2656	
3586	-17,1957	
3587	-17,1198	
3588	-17,0532	
3589	-16,9985	
3590	-16,9381	
3591	-16,8823	
3592	-16,8018	
3593	-16,7299	
3594	-16,6649	
3595	-16,6151	
3596	-16,5576	
3597	-16,493	
3598	-16,4232	
3599	-16,3576	
3600	-16,298	
3601	-16,2381	
3602	-16,1668	
3603	-16,1076	
3604	-16,0535	
3605	-15,986	
3606	-15,9182	
3607	-15,8566	
3608	-15,8036	
3609	-15,7533	
3610	-15,7233	
3611	-15,6902	
3612	-15,6173	
3613	-15,493	
3614	-15,365	
3615	-15,2686	
3616	-15,1837	
3617	-15,1034	
3618	-15,0146	
3619	-14,917	
3620	-14,8006	
3621	-14,6659	
3622	-14,5266	
3623	-14,3798	
3624	-14,2182	
3625	-14,0519	
3626	-13,9072	
3627	-13,7997	
3628	-13,7573	
3629	-13,7594	
3630	-13,7908	
3631	-13,828	
3632	-13,8576	
3633	-13,8676	
3634	-13,8673	
3635	-13,8452	
3636	-13,8047	
3637	-13,7562	
3638	-13,7037	
3639	-13,6557	
3640	-13,5998	
3641	-13,5439	
3642	-13,4859	
3643	-13,4259	
3644	-13,3582	
3645	-13,295	
3646	-13,232	
3647	-13,1621	
3648	-13,0949	
3649	-13,0304	
3650	-12,9662	
3651	-12,9006	
3652	-12,8277	
3653	-12,7617	
3654	-12,6901	
3655	-12,6249	
3656	-12,5566	
3657	-12,4839	
3658	-12,4111	
3659	-12,3423	
3660	-12,2701	
3661	-12,2039	
3662	-12,1358	
3663	-12,0618	
3664	-11,9838	
3665	-11,9084	
3666	-11,8318	
3667	-11,7511	
3668	-11,6744	
3669	-11,5937	
3670	-11,5121	
3671	-11,4316	
3672	-11,3511	
3673	-11,271	
3674	-11,1911	
3675	-11,1125	
3676	-11,0295	
3677	-10,9519	
3678	-10,8648	
3679	-10,7741	
3680	-10,6841	
3681	-10,5883	
3682	-10,4926	
3683	-10,3966	
3684	-10,3054	
3685	-10,2232	
3686	-10,159	
3687	-10,0977	
3688	-10,0413	
3689	-9,98188	
3690	-9,91749	
3691	-9,85127	
3692	-9,77954	
3693	-9,71111	
3694	-9,63959	
3695	-9,56948	
3696	-9,49425	
3697	-9,41547	
3698	-9,33093	
3699	-9,24899	
3700	-9,16565	
3701	-9,08312	
3702	-8,99716	
3703	-8,91541	
3704	-8,82762	
3705	-8,74369	
3706	-8,66305	
3707	-8,58047	
3708	-8,49105	
3709	-8,40144	
3710	-8,31488	
3711	-8,22529	
3712	-8,13283	
3713	-8,04022	
3714	-7,95252	
3715	-7,86494	
3716	-7,77725	
3717	-7,68563	
3718	-7,59519	
3719	-7,50143	
3720	-7,40468	
3721	-7,30891	
3722	-7,21389	
3723	-7,11952	
3724	-7,02637	
3725	-6,93098	
3726	-6,83748	
3727	-6,73902	
3728	-6,64121	
3729	-6,53689	
3730	-6,43858	
3731	-6,33787	
3732	-6,23743	
3733	-6,13806	
3734	-6,03231	
3735	-5,9288	
3736	-5,82714	
3737	-5,72219	
3738	-5,61455	
3739	-5,50775	
3740	-5,40129	
3741	-5,29077	
3742	-5,18384	
3743	-5,07609	
3744	-4,96253	
3745	-4,84819	
3746	-4,73458	
3747	-4,61899	
3748	-4,50518	
3749	-4,38912	
3750	-4,27146	
3751	-4,15675	
3752	-4,04258	
3753	-3,9308	
3754	-3,81947	
3755	-3,70796	
3756	-3,59406	
3757	-3,46831	
3758	-3,33213	
3759	-3,18676	
3760	-3,04113	
3761	-2,90243	
3762	-2,76716	
3763	-2,63041	
3764	-2,49262	
3765	-2,35141	
3766	-2,21108	
3767	-2,07021	
3768	-1,92939	
3769	-1,78887	
3770	-1,6458	
3771	-1,49841	
3772	-1,34549	
3773	-1,19193	
3774	-1,03579	
3775	-0,87716	
3776	-0,715477	
3777	-0,552441	
3778	-0,386984	
3779	-0,21858	
3780	-0,0460324	
3781	0,127619	
3782	0,303105	
3783	0,480412	
3784	0,662172	
3785	0,84919	
3786	1,0372	
3787	1,22794	
3788	1,42064	
3789	1,61572	
3790	1,81639	
3791	2,02187	
3792	2,23514	
3793	2,45415	
3794	2,67621	
3795	2,90464	
3796	3,13749	
3797	3,37117	
3798	3,60149	
3799	3,82339	
3800	4,04493	
3801	4,28492	
3802	4,55549	
3803	4,84918	
3804	5,15194	
3805	5,45823	
3806	5,77113	
3807	6,08933	
3808	6,40846	
3809	6,73125	
3810	7,06089	
3811	7,40275	
3812	7,76074	
3813	8,1357	
3814	8,52756	
3815	8,93835	
3816	9,36935	
3817	9,81888	
3818	10,2866	
3819	10,7761	
3820	11,2939	
3821	11,8447	
3822	12,4305	
3823	13,0556	
3824	13,7263	
3825	14,4476	
3826	15,223	
3827	16,0636	
3828	16,9835	
3829	17,9938	
3830	19,1029	
3831	20,3216	
3832	21,6576	
3833	23,1073	
3834	24,6526	
3835	26,2402	
3836	27,7014	
3837	28,5534	
3838	27,9898	
3839	25,9927	
3840	23,7645	
3841	21,9232	
3842	20,4354	
3843	19,1782	
3844	18,0772	
3845	17,0948	
3846	16,2115	
3847	15,4141	
3848	14,6862	
3849	14,016	
3850	13,3917	
3851	12,8065	
3852	12,2554	
3853	11,7358	
3854	11,2493	
3855	10,7947	
3856	10,3649	
3857	9,95608	
3858	9,56694	
3859	9,19457	
3860	8,83614	
3861	8,49302	
3862	8,16601	
3863	7,85116	
3864	7,54602	
3865	7,25108	
3866	6,9674	
3867	6,69176	
3868	6,42708	
3869	6,16999	
3870	5,92201	
3871	5,68354	
3872	5,458	
3873	5,24774	
3874	5,05002	
3875	4,85726	
3876	4,66198	
3877	4,46337	
3878	4,26455	
3879	4,06925	
3880	3,87948	
3881	3,6959	
3882	3,51604	
3883	3,34147	
3884	3,17266	
3885	3,00819	
3886	2,84277	
3887	2,68164	
3888	2,52839	
3889	2,37864	
3890	2,22842	
3891	2,07993	
3892	1,9359	
3893	1,79632	
3894	1,65778	
3895	1,52441	
3896	1,39222	
3897	1,2614	
3898	1,13301	
3899	1,00807	
3900	0,886525	
3901	0,765946	
3902	0,648771	
3903	0,531249	
3904	0,416344	
3905	0,304083	
3906	0,192082	
3907	0,0819321	
3908	-0,0274438	
3909	-0,13394	
3910	-0,236334	
3911	-0,339714	
3912	-0,439692	
3913	-0,538407	
3914	-0,635962	
3915	-0,733441	
3916	-0,830043	
3917	-0,923947	
3918	-1,01723	
3919	-1,10948	
3920	-1,20085	
3921	-1,28793	
3922	-1,37608	
3923	-1,4622	
3924	-1,5477	
3925	-1,63337	
3926	-1,71763	
3927	-1,8023	
3928	-1,87941	
3929	-1,96067	
3930	-2,04193	
3931	-2,12112	
3932	-2,19955	
3933	-2,27809	
3934	-2,35728	
3935	-2,43454	
3936	-2,51143	
3937	-2,58889	
3938	-2,65947	
3939	-2,73014	
3940	-2,79649	
3941	-2,86161	
3942	-2,92785	
3943	-2,99399	
3944	-3,06224	
3945	-3,13231	
3946	-3,20139	
3947	-3,27517	
3948	-3,35283	
3949	-3,4269	
3950	-3,50073	
3951	-3,56383	
3952	-3,61313	
3953	-3,65446	
3954	-3,70345	
3955	-3,75738	
3956	-3,81455	
3957	-3,87595	
3958	-3,93394	
3959	-3,98779	
3960	-4,0433	
3961	-4,09891	
3962	-4,15478	
3963	-4,20891	
3964	-4,26474	
3965	-4,31635	
3966	-4,36623	
3967	-4,41608	
3968	-4,4666	
3969	-4,51657	
3970	-4,56991	
3971	-4,62107	
3972	-4,67308	
3973	-4,72083	
3974	-4,77153	
3975	-4,81704	
3976	-4,86714	
3977	-4,91365	
3978	-4,9608	
3979	-5,01379	
3980	-5,06723	
3981	-5,11799	
3982	-5,15813	
3983	-5,19796	
3984	-5,24287	
3985	-5,28849	
3986	-5,33228	
3987	-5,37692	
3988	-5,42252	
3989	-5,46906	
3990	-5,51603	
3991	-5,56047	
3992	-5,60184	
3993	-5,64406	
3994	-5,68236	
3995	-5,72168	
3996	-5,76308	
3997	-5,80434	
3998	-5,8429	
3999	-5,88001	
4000	-5,9175	
