Frekvenca [Hz] - Frekv. prenosna funkcija	Amplituda frekv. prenosne funkcije [m/s^2/N] - Frekv. prenosna funkcija	
2923	-14,8338	
2924	-14,8481	
2925	-14,8569	
2926	-14,8714	
2927	-14,891	
2928	-14,8912	
2929	-14,9006	
2930	-14,914	
2931	-14,9139	
2932	-14,9262	
2933	-14,9416	
2934	-14,9553	
2935	-14,9693	
2936	-14,9773	
2937	-14,9897	
2938	-14,997	
2939	-15,01	
2940	-15,0319	
2941	-15,042	
2942	-15,0518	
2943	-15,0635	
2944	-15,077	
2945	-15,0851	
2946	-15,0915	
2947	-15,1066	
2948	-15,1125	
2949	-15,1258	
2950	-15,1385	
2951	-15,1478	
2952	-15,1542	
2953	-15,1652	
2954	-15,1731	
2955	-15,1793	
2956	-15,1872	
2957	-15,1897	
2958	-15,1975	
2959	-15,2153	
2960	-15,2331	
2961	-15,2432	
2962	-15,2562	
2963	-15,2608	
2964	-15,272	
2965	-15,2802	
2966	-15,2949	
2967	-15,3057	
2968	-15,3225	
2969	-15,341	
2970	-15,3519	
2971	-15,3781	
2972	-15,3966	
2973	-15,4195	
2974	-15,457	
2975	-15,4909	
2976	-15,539	
2977	-15,6136	
2978	-15,7172	
2979	-15,8642	
2980	-16,0002	
2981	-16,0115	
2982	-15,8398	
2983	-15,675	
2984	-15,6029	
2985	-15,5711	
2986	-15,5579	
2987	-15,5466	
2988	-15,5473	
2989	-15,5419	
2990	-15,5397	
2991	-15,5465	
2992	-15,5492	
2993	-15,5489	
2994	-15,5491	
2995	-15,5632	
2996	-15,5724	
2997	-15,5933	
2998	-15,609	
2999	-15,627	
3000	-15,6432	
3001	-15,6568	
3002	-15,6743	
3003	-15,6886	
3004	-15,7033	
3005	-15,712	
3006	-15,7294	
3007	-15,7482	
3008	-15,76	
3009	-15,7933	
3010	-15,8313	
3011	-15,8561	
3012	-15,8988	
3013	-15,9481	
3014	-16,0212	
3015	-16,1092	
3016	-16,1671	
3017	-16,1675	
3018	-16,1221	
3019	-16,0767	
3020	-16,0485	
3021	-16,0312	
3022	-16,0302	
3023	-16,0352	
3024	-16,0453	
3025	-16,0646	
3026	-16,0872	
3027	-16,0964	
3028	-16,1084	
3029	-16,1359	
3030	-16,1529	
3031	-16,1772	
3032	-16,196	
3033	-16,1992	
3034	-16,1989	
3035	-16,1851	
3036	-16,1879	
3037	-16,2392	
3038	-16,3043	
3039	-16,3556	
3040	-16,4022	
3041	-16,4395	
3042	-16,4868	
3043	-16,5341	
3044	-16,5773	
3045	-16,6273	
3046	-16,6852	
3047	-16,7396	
3048	-16,7915	
3049	-16,8559	
3050	-16,9243	
3051	-16,9977	
3052	-17,0767	
3053	-17,1512	
3054	-17,2144	
3055	-17,2806	
3056	-17,3649	
3057	-17,4555	
3058	-17,575	
3059	-17,7678	
3060	-18,0165	
3061	-18,3439	
3062	-18,7087	
3063	-19,1085	
3064	-19,5749	
3065	-20,1033	
3066	-20,6669	
3067	-21,1408	
3068	-21,3111	
3069	-20,8102	
3070	-19,4491	
3071	-17,6356	
3072	-15,735	
3073	-14,0243	
3074	-12,7617	
3075	-12,1063	
3076	-11,9413	
3077	-12,0336	
3078	-12,2414	
3079	-12,4739	
3080	-12,6942	
3081	-12,8971	
3082	-13,0749	
3083	-13,2378	
3084	-13,3843	
3085	-13,5226	
3086	-13,6425	
3087	-13,7621	
3088	-13,8604	
3089	-13,9603	
3090	-14,056	
3091	-14,1325	
3092	-14,1968	
3093	-14,2544	
3094	-14,3168	
3095	-14,3724	
3096	-14,4346	
3097	-14,4878	
3098	-14,5324	
3099	-14,5756	
3100	-14,6105	
3101	-14,6415	
3102	-14,6745	
3103	-14,7181	
3104	-14,7478	
3105	-14,774	
3106	-14,8009	
3107	-14,8281	
3108	-14,8563	
3109	-14,8837	
3110	-14,904	
3111	-14,9291	
3112	-14,943	
3113	-14,9596	
3114	-14,9871	
3115	-15,0057	
3116	-15,0177	
3117	-15,0379	
3118	-15,0627	
3119	-15,0704	
3120	-15,0849	
3121	-15,0996	
3122	-15,1157	
3123	-15,1307	
3124	-15,1513	
3125	-15,1709	
3126	-15,185	
3127	-15,1927	
3128	-15,2054	
3129	-15,2237	
3130	-15,239	
3131	-15,2481	
3132	-15,2661	
3133	-15,2749	
3134	-15,2912	
3135	-15,2995	
3136	-15,3133	
3137	-15,3196	
3138	-15,3299	
3139	-15,3455	
3140	-15,363	
3141	-15,3749	
3142	-15,3793	
3143	-15,3832	
3144	-15,3895	
3145	-15,3928	
3146	-15,4028	
3147	-15,4119	
3148	-15,4232	
3149	-15,4375	
3150	-15,4431	
3151	-15,4512	
3152	-15,4647	
3153	-15,463	
3154	-15,4686	
3155	-15,4768	
3156	-15,4879	
3157	-15,4998	
3158	-15,5032	
3159	-15,5013	
3160	-15,5129	
3161	-15,5151	
3162	-15,5172	
3163	-15,5243	
3164	-15,5405	
3165	-15,5529	
3166	-15,5616	
3167	-15,5665	
3168	-15,5656	
3169	-15,5772	
3170	-15,5802	
3171	-15,5858	
3172	-15,5902	
3173	-15,5906	
3174	-15,6067	
3175	-15,6189	
3176	-15,6333	
3177	-15,6487	
3178	-15,6671	
3179	-15,7074	
3180	-15,7227	
3181	-15,7246	
3182	-15,6946	
3183	-15,6878	
3184	-15,6807	
3185	-15,6804	
3186	-15,6789	
3187	-15,6798	
3188	-15,6715	
3189	-15,675	
3190	-15,6826	
3191	-15,6889	
3192	-15,6953	
3193	-15,7003	
3194	-15,7043	
3195	-15,7107	
3196	-15,7137	
3197	-15,7102	
3198	-15,7122	
3199	-15,7279	
3200	-15,7403	
3201	-15,7412	
3202	-15,7557	
3203	-15,7462	
3204	-15,7515	
3205	-15,7498	
3206	-15,759	
3207	-15,7706	
3208	-15,7701	
3209	-15,7814	
3210	-15,7907	
3211	-15,7993	
3212	-15,7961	
3213	-15,8062	
3214	-15,8187	
3215	-15,8274	
3216	-15,8378	
3217	-15,8453	
3218	-15,8546	
3219	-15,8539	
3220	-15,8548	
3221	-15,8652	
3222	-15,8665	
3223	-15,8744	
3224	-15,8843	
3225	-15,8985	
3226	-15,9043	
3227	-15,9133	
3228	-15,9257	
3229	-15,9386	
3230	-15,9506	
3231	-15,9644	
3232	-15,9868	
3233	-16,0054	
3234	-16,014	
3235	-16,0285	
3236	-16,0493	
3237	-16,0662	
3238	-16,0846	
3239	-16,1071	
3240	-16,1446	
3241	-16,1649	
3242	-16,1927	
3243	-16,2249	
3244	-16,2689	
3245	-16,3084	
3246	-16,3645	
3247	-16,4345	
3248	-16,5012	
3249	-16,5846	
3250	-16,6918	
3251	-16,8255	
3252	-16,9595	
3253	-17,1412	
3254	-17,3516	
3255	-17,5682	
3256	-17,6928	
3257	-17,5168	
3258	-16,6678	
3259	-15,1275	
3260	-13,704	
3261	-13,2826	
3262	-13,5561	
3263	-13,8601	
3264	-14,1001	
3265	-14,3095	
3266	-14,4853	
3267	-14,6309	
3268	-14,7557	
3269	-14,8466	
3270	-14,926	
3271	-14,9773	
3272	-15,0191	
3273	-15,0444	
3274	-15,0522	
3275	-15,0383	
3276	-15,0018	
3277	-14,94	
3278	-14,9037	
3279	-14,9212	
3280	-14,9913	
3281	-15,0684	
3282	-15,1184	
3283	-15,1579	
3284	-15,1989	
3285	-15,2281	
3286	-15,2549	
3287	-15,2717	
3288	-15,294	
3289	-15,3096	
3290	-15,316	
3291	-15,3305	
3292	-15,3412	
3293	-15,3516	
3294	-15,3671	
3295	-15,3713	
3296	-15,3819	
3297	-15,3961	
3298	-15,4075	
3299	-15,4047	
3300	-15,406	
3301	-15,4089	
3302	-15,4136	
3303	-15,4196	
3304	-15,4306	
3305	-15,4365	
3306	-15,4397	
3307	-15,4523	
3308	-15,4577	
3309	-15,4701	
3310	-15,4825	
3311	-15,4912	
3312	-15,5092	
3313	-15,5293	
3314	-15,5627	
3315	-15,5916	
3316	-15,6457	
3317	-15,7152	
3318	-15,8035	
3319	-15,9005	
3320	-15,9879	
3321	-16,0059	
3322	-15,9365	
3323	-15,8272	
3324	-15,7246	
3325	-15,6434	
3326	-15,5901	
3327	-15,563	
3328	-15,531	
3329	-15,5184	
3330	-15,5081	
3331	-15,4928	
3332	-15,4854	
3333	-15,4756	
3334	-15,4706	
3335	-15,4666	
3336	-15,4626	
3337	-15,4598	
3338	-15,4595	
3339	-15,4523	
3340	-15,453	
3341	-15,4467	
3342	-15,4302	
3343	-15,4216	
3344	-15,4223	
3345	-15,4224	
3346	-15,4263	
3347	-15,431	
3348	-15,4264	
3349	-15,4224	
3350	-15,4259	
3351	-15,4195	
3352	-15,4241	
3353	-15,4181	
3354	-15,419	
3355	-15,4163	
3356	-15,4093	
3357	-15,4053	
3358	-15,407	
3359	-15,4033	
3360	-15,4012	
3361	-15,3988	
3362	-15,4039	
3363	-15,4016	
3364	-15,4011	
3365	-15,3924	
3366	-15,3848	
3367	-15,3864	
3368	-15,3873	
3369	-15,3797	
3370	-15,377	
3371	-15,3809	
3372	-15,3751	
3373	-15,3709	
3374	-15,3675	
3375	-15,3672	
3376	-15,361	
3377	-15,3568	
3378	-15,3622	
3379	-15,3539	
3380	-15,3496	
3381	-15,3442	
3382	-15,3355	
3383	-15,3388	
3384	-15,3405	
3385	-15,3402	
3386	-15,3361	
3387	-15,3309	
3388	-15,3307	
3389	-15,3174	
3390	-15,327	
3391	-15,3158	
3392	-15,3175	
3393	-15,317	
3394	-15,3063	
3395	-15,3073	
3396	-15,3065	
3397	-15,2911	
3398	-15,2958	
3399	-15,2913	
3400	-15,2888	
3401	-15,2902	
3402	-15,2871	
3403	-15,2746	
3404	-15,2672	
3405	-15,2703	
3406	-15,2528	
3407	-15,2571	
3408	-15,2625	
3409	-15,2514	
3410	-15,2532	
3411	-15,2531	
3412	-15,2502	
3413	-15,2535	
3414	-15,2418	
3415	-15,2287	
3416	-15,2289	
3417	-15,2237	
3418	-15,2218	
3419	-15,2124	
3420	-15,2076	
3421	-15,2056	
3422	-15,2019	
3423	-15,1977	
3424	-15,1971	
3425	-15,1935	
3426	-15,1919	
3427	-15,1817	
3428	-15,1781	
3429	-15,1739	
3430	-15,1697	
3431	-15,1696	
3432	-15,1658	
3433	-15,163	
3434	-15,1463	
3435	-15,1545	
3436	-15,1594	
3437	-15,1527	
3438	-15,1515	
3439	-15,1503	
3440	-15,15	
3441	-15,1526	
3442	-15,164	
3443	-15,1777	
3444	-15,1907	
3445	-15,2213	
3446	-15,2655	
3447	-15,3195	
3448	-15,3881	
3449	-15,472	
3450	-15,5048	
3451	-15,4594	
3452	-15,3468	
3453	-15,259	
3454	-15,2185	
3455	-15,1757	
3456	-15,1488	
3457	-15,1261	
3458	-15,1148	
3459	-15,1108	
3460	-15,0974	
3461	-15,0977	
3462	-15,0964	
3463	-15,0934	
3464	-15,0885	
3465	-15,1029	
3466	-15,1037	
3467	-15,1111	
3468	-15,1231	
3469	-15,1542	
3470	-15,1748	
3471	-15,2108	
3472	-15,2514	
3473	-15,3315	
3474	-15,4506	
3475	-15,6149	
3476	-15,8756	
3477	-16,2661	
3478	-16,6563	
3479	-16,1905	
3480	-14,9793	
3481	-14,5459	
3482	-14,4804	
3483	-14,4835	
3484	-14,5037	
3485	-14,4918	
3486	-14,4828	
3487	-14,494	
3488	-14,497	
3489	-14,4999	
3490	-14,5084	
3491	-14,5131	
3492	-14,5215	
3493	-14,5228	
3494	-14,5159	
3495	-14,5082	
3496	-14,5034	
3497	-14,493	
3498	-14,4834	
3499	-14,4773	
3500	-14,4663	
3501	-14,4581	
3502	-14,4631	
3503	-14,4684	
3504	-14,4658	
3505	-14,4585	
3506	-14,4447	
3507	-14,4314	
3508	-14,4206	
3509	-14,4068	
3510	-14,405	
3511	-14,4001	
3512	-14,3907	
3513	-14,3775	
3514	-14,3678	
3515	-14,3511	
3516	-14,3397	
3517	-14,3268	
3518	-14,3183	
3519	-14,3005	
3520	-14,2984	
3521	-14,2859	
3522	-14,2716	
3523	-14,2707	
3524	-14,2587	
3525	-14,2503	
3526	-14,2401	
3527	-14,2154	
3528	-14,1918	
3529	-14,1802	
3530	-14,1752	
3531	-14,1651	
3532	-14,1539	
3533	-14,1425	
3534	-14,1292	
3535	-14,1204	
3536	-14,1071	
3537	-14,0958	
3538	-14,0888	
3539	-14,0837	
3540	-14,0733	
3541	-14,0691	
3542	-14,0505	
3543	-14,0392	
3544	-14,0193	
3545	-13,9969	
3546	-13,9655	
3547	-13,9282	
3548	-13,912	
3549	-13,8954	
3550	-13,889	
3551	-13,8828	
3552	-13,8766	
3553	-13,8585	
3554	-13,8456	
3555	-13,8315	
3556	-13,823	
3557	-13,8016	
3558	-13,7955	
3559	-13,778	
3560	-13,7612	
3561	-13,761	
3562	-13,7544	
3563	-13,7495	
3564	-13,7349	
3565	-13,7075	
3566	-13,6774	
3567	-13,648	
3568	-13,6251	
3569	-13,5995	
3570	-13,5805	
3571	-13,5547	
3572	-13,5352	
3573	-13,5121	
3574	-13,4993	
3575	-13,4804	
3576	-13,4556	
3577	-13,4366	
3578	-13,4119	
3579	-13,3917	
3580	-13,3594	
3581	-13,3287	
3582	-13,2985	
3583	-13,2728	
3584	-13,2635	
3585	-13,246	
3586	-13,2248	
3587	-13,2168	
3588	-13,2153	
3589	-13,2008	
3590	-13,1858	
3591	-13,1735	
3592	-13,1536	
3593	-13,1328	
3594	-13,1199	
3595	-13,0993	
3596	-13,0854	
3597	-13,0607	
3598	-13,0378	
3599	-13,0184	
3600	-12,9987	
3601	-12,9768	
3602	-12,9471	
3603	-12,9335	
3604	-12,9222	
3605	-12,9021	
3606	-12,8755	
3607	-12,8581	
3608	-12,8379	
3609	-12,8182	
3610	-12,7935	
3611	-12,7695	
3612	-12,7427	
3613	-12,7163	
3614	-12,6927	
3615	-12,6719	
3616	-12,6426	
3617	-12,6158	
3618	-12,5878	
3619	-12,5643	
3620	-12,5435	
3621	-12,5177	
3622	-12,4942	
3623	-12,4752	
3624	-12,4535	
3625	-12,4203	
3626	-12,3921	
3627	-12,3613	
3628	-12,3264	
3629	-12,2939	
3630	-12,2589	
3631	-12,2307	
3632	-12,2017	
3633	-12,1771	
3634	-12,153	
3635	-12,1279	
3636	-12,0863	
3637	-12,0517	
3638	-12,019	
3639	-11,9935	
3640	-11,9596	
3641	-11,931	
3642	-11,8968	
3643	-11,8655	
3644	-11,8259	
3645	-11,7942	
3646	-11,7643	
3647	-11,7215	
3648	-11,6835	
3649	-11,653	
3650	-11,6171	
3651	-11,5748	
3652	-11,54	
3653	-11,5115	
3654	-11,4749	
3655	-11,4342	
3656	-11,3992	
3657	-11,3627	
3658	-11,3229	
3659	-11,2885	
3660	-11,2491	
3661	-11,2071	
3662	-11,1635	
3663	-11,1234	
3664	-11,0843	
3665	-11,0387	
3666	-10,9999	
3667	-10,9622	
3668	-10,9183	
3669	-10,8803	
3670	-10,8315	
3671	-10,7912	
3672	-10,7449	
3673	-10,7025	
3674	-10,6539	
3675	-10,5974	
3676	-10,5516	
3677	-10,4956	
3678	-10,4481	
3679	-10,404	
3680	-10,3536	
3681	-10,3053	
3682	-10,2513	
3683	-10,2069	
3684	-10,1554	
3685	-10,1059	
3686	-10,0456	
3687	-9,98629	
3688	-9,9288	
3689	-9,8686	
3690	-9,80549	
3691	-9,7457	
3692	-9,68404	
3693	-9,6213	
3694	-9,56027	
3695	-9,50229	
3696	-9,44302	
3697	-9,38505	
3698	-9,31642	
3699	-9,25807	
3700	-9,20444	
3701	-9,14885	
3702	-9,09441	
3703	-9,04543	
3704	-8,99122	
3705	-8,92687	
3706	-8,8353	
3707	-8,73636	
3708	-8,6511	
3709	-8,57383	
3710	-8,48184	
3711	-8,40173	
3712	-8,31424	
3713	-8,22926	
3714	-8,14433	
3715	-8,06047	
3716	-7,97649	
3717	-7,88869	
3718	-7,79487	
3719	-7,70432	
3720	-7,61292	
3721	-7,5174	
3722	-7,42078	
3723	-7,32699	
3724	-7,2378	
3725	-7,14046	
3726	-7,03666	
3727	-6,93113	
3728	-6,82611	
3729	-6,71848	
3730	-6,61017	
3731	-6,49442	
3732	-6,38102	
3733	-6,27178	
3734	-6,16892	
3735	-6,06983	
3736	-5,97354	
3737	-5,86928	
3738	-5,75831	
3739	-5,64543	
3740	-5,52882	
3741	-5,38563	
3742	-5,22186	
3743	-5,04352	
3744	-4,86616	
3745	-4,69402	
3746	-4,52626	
3747	-4,35806	
3748	-4,18367	
3749	-4,00117	
3750	-3,81957	
3751	-3,62118	
3752	-3,39092	
3753	-3,12111	
3754	-2,84933	
3755	-2,63541	
3756	-2,44242	
3757	-2,21823	
3758	-1,98073	
3759	-1,73654	
3760	-1,48198	
3761	-1,22605	
3762	-0,96696	
3763	-0,710682	
3764	-0,457066	
3765	-0,221592	
3766	-0,0215162	
3767	0,15913	
3768	0,350088	
3769	0,610543	
3770	1,0178	
3771	1,61902	
3772	2,33191	
3773	2,99445	
3774	3,58582	
3775	4,17654	
3776	4,78522	
3777	5,4376	
3778	6,15244	
3779	6,946	
3780	7,84557	
3781	8,86954	
3782	10,0287	
3783	11,3321	
3784	12,7919	
3785	14,4351	
3786	16,2923	
3787	18,3159	
3788	20,191	
3789	20,9667	
3790	19,4838	
3791	16,8742	
3792	14,6081	
3793	12,7508	
3794	11,1598	
3795	9,7408	
3796	8,47176	
3797	7,34396	
3798	6,34146	
3799	5,45397	
3800	4,66756	
3801	3,9505	
3802	3,27244	
3803	2,61717	
3804	1,98821	
3805	1,39955	
3806	0,855822	
3807	0,333257	
3808	-0,182584	
3809	-0,675081	
3810	-1,13793	
3811	-1,58008	
3812	-2,00227	
3813	-2,40157	
3814	-2,78812	
3815	-3,17054	
3816	-3,54253	
3817	-3,89134	
3818	-4,23449	
3819	-4,56387	
3820	-4,87065	
3821	-5,16657	
3822	-5,46145	
3823	-5,73881	
3824	-6,0173	
3825	-6,29994	
3826	-6,57494	
3827	-6,8528	
3828	-7,15385	
3829	-7,49317	
3830	-7,87045	
3831	-8,27243	
3832	-8,65897	
3833	-8,98062	
3834	-9,23796	
3835	-9,47354	
3836	-9,70775	
3837	-9,94122	
3838	-10,1651	
3839	-10,3988	
3840	-10,6365	
3841	-10,8754	
3842	-11,1372	
3843	-11,3984	
3844	-11,6672	
3845	-11,9161	
3846	-12,1325	
3847	-12,3252	
3848	-12,512	
3849	-12,6911	
3850	-12,8522	
3851	-13,0261	
3852	-13,2138	
3853	-13,4105	
3854	-13,6149	
3855	-13,7947	
3856	-13,9591	
3857	-14,1226	
3858	-14,2981	
3859	-14,479	
3860	-14,6927	
3861	-14,8833	
3862	-15,0701	
3863	-15,2602	
3864	-15,4512	
3865	-15,644	
3866	-15,8348	
3867	-16,0073	
3868	-16,1815	
3869	-16,3655	
3870	-16,5527	
3871	-16,7315	
3872	-16,9104	
3873	-17,1105	
3874	-17,291	
3875	-17,4566	
3876	-17,639	
3877	-17,8319	
3878	-18,0079	
3879	-18,1773	
3880	-18,3575	
3881	-18,525	
3882	-18,6697	
3883	-18,8356	
3884	-19,0095	
3885	-19,1795	
3886	-19,3664	
3887	-19,5485	
3888	-19,7345	
3889	-19,9209	
3890	-20,0887	
3891	-20,2636	
3892	-20,4485	
3893	-20,6319	
3894	-20,8195	
3895	-21,036	
3896	-21,2219	
3897	-21,3875	
3898	-21,5431	
3899	-21,7154	
3900	-21,9075	
3901	-22,0637	
3902	-22,2071	
3903	-22,3811	
3904	-22,5369	
3905	-22,7298	
3906	-22,9454	
3907	-23,1288	
3908	-23,3231	
3909	-23,5032	
3910	-23,7367	
3911	-23,9382	
3912	-24,1622	
3913	-24,3964	
3914	-24,6422	
3915	-24,8948	
3916	-25,1258	
3917	-25,349	
3918	-25,5879	
3919	-25,8014	
3920	-25,9796	
3921	-26,0812	
3922	-26,1703	
3923	-26,2706	
3924	-26,455	
3925	-26,6934	
3926	-26,8787	
3927	-27,1293	
3928	-27,3678	
3929	-27,669	
3930	-27,8853	
3931	-28,0954	
3932	-28,3305	
3933	-28,503	
3934	-28,6663	
3935	-28,9213	
3936	-29,1808	
3937	-29,4321	
3938	-29,6487	
3939	-29,9191	
3940	-30,1231	
3941	-30,2658	
3942	-30,4987	
3943	-30,6923	
3944	-30,9481	
3945	-31,296	
3946	-31,5099	
3947	-31,8043	
3948	-32,178	
3949	-32,6628	
3950	-33,1831	
3951	-33,6845	
3952	-34,1389	
3953	-34,5732	
3954	-34,8676	
3955	-35,1192	
3956	-35,3681	
3957	-35,7118	
3958	-36,0763	
3959	-36,623	
3960	-37,2884	
3961	-37,9571	
3962	-38,5694	
3963	-38,8555	
3964	-39,2993	
3965	-39,7248	
3966	-40,5	
3967	-41,1704	
3968	-41,6428	
3969	-41,8997	
3970	-42,2511	
3971	-42,8091	
3972	-43,2819	
3973	-43,8967	
3974	-44,5883	
3975	-45,7079	
3976	-46,4172	
3977	-46,67	
3978	-47,1855	
3979	-47,8192	
3980	-49,0968	
3981	-49,6324	
3982	-49,8912	
3983	-51,2262	
3984	-51,5052	
3985	-50,343	
3986	-48,9705	
3987	-47,3175	
3988	-46,405	
3989	-46,2176	
3990	-46,0702	
3991	-45,9354	
3992	-44,8636	
3993	-43,8062	
3994	-42,7882	
3995	-41,978	
3996	-41,5664	
3997	-41,2207	
3998	-40,9383	
3999	-40,8644	
4000	-40,691	
