Frekvenca [Hz] - Frekv. prenosna funkcija	Amplituda frekv. prenosne funkcije [m/s^2/N] - Frekv. prenosna funkcija	
2920	-28,9942	
2921	-28,9847	
2922	-29,041	
2923	-29,0636	
2924	-29,1611	
2925	-29,1633	
2926	-29,2314	
2927	-29,2295	
2928	-29,2064	
2929	-29,2687	
2930	-29,3069	
2931	-29,2998	
2932	-29,3376	
2933	-29,3439	
2934	-29,4329	
2935	-29,4621	
2936	-29,4756	
2937	-29,4564	
2938	-29,5114	
2939	-29,5363	
2940	-29,6032	
2941	-29,5815	
2942	-29,6145	
2943	-29,6483	
2944	-29,7072	
2945	-29,7315	
2946	-29,741	
2947	-29,7928	
2948	-29,8389	
2949	-29,852	
2950	-29,8858	
2951	-29,9492	
2952	-29,9351	
2953	-29,943	
2954	-29,9798	
2955	-29,9988	
2956	-30,0519	
2957	-30,0643	
2958	-30,0944	
2959	-30,1613	
2960	-30,2166	
2961	-30,2106	
2962	-30,2297	
2963	-30,2772	
2964	-30,3197	
2965	-30,3294	
2966	-30,3135	
2967	-30,3428	
2968	-30,4083	
2969	-30,4779	
2970	-30,5227	
2971	-30,5055	
2972	-30,5848	
2973	-30,587	
2974	-30,6281	
2975	-30,6384	
2976	-30,7404	
2977	-30,7334	
2978	-30,7648	
2979	-30,803	
2980	-30,8306	
2981	-30,8619	
2982	-30,844	
2983	-30,8899	
2984	-30,9356	
2985	-30,949	
2986	-30,9674	
2987	-31,0195	
2988	-31,0802	
2989	-31,1157	
2990	-31,1008	
2991	-31,1486	
2992	-31,2352	
2993	-31,2938	
2994	-31,3048	
2995	-31,2813	
2996	-31,3147	
2997	-31,3566	
2998	-31,4244	
2999	-31,4365	
3000	-31,4838	
3001	-31,5386	
3002	-31,5474	
3003	-31,5931	
3004	-31,6009	
3005	-31,6977	
3006	-31,734	
3007	-31,7244	
3008	-31,7701	
3009	-31,817	
3010	-31,8533	
3011	-31,8503	
3012	-31,9158	
3013	-31,9998	
3014	-32,0857	
3015	-32,0511	
3016	-32,1019	
3017	-32,1599	
3018	-32,2643	
3019	-32,2657	
3020	-32,2972	
3021	-32,2764	
3022	-32,2436	
3023	-32,2457	
3024	-32,2964	
3025	-32,4674	
3026	-32,5557	
3027	-32,5743	
3028	-32,5591	
3029	-32,5865	
3030	-32,6771	
3031	-32,7252	
3032	-32,7227	
3033	-32,8022	
3034	-32,8254	
3035	-32,8873	
3036	-32,8909	
3037	-32,9485	
3038	-32,967	
3039	-33,0293	
3040	-33,0738	
3041	-33,0851	
3042	-33,1255	
3043	-33,1638	
3044	-33,2853	
3045	-33,3516	
3046	-33,4107	
3047	-33,4694	
3048	-33,5085	
3049	-33,5133	
3050	-33,5646	
3051	-33,593	
3052	-33,6525	
3053	-33,8018	
3054	-33,8959	
3055	-33,9514	
3056	-33,9964	
3057	-33,9417	
3058	-34,002	
3059	-33,994	
3060	-34,0191	
3061	-34,1144	
3062	-34,0927	
3063	-34,1995	
3064	-34,1699	
3065	-34,215	
3066	-34,2377	
3067	-34,3455	
3068	-34,4133	
3069	-34,5168	
3070	-34,4777	
3071	-34,56	
3072	-34,5845	
3073	-34,7257	
3074	-34,8672	
3075	-34,8534	
3076	-34,8517	
3077	-34,9097	
3078	-35,0499	
3079	-35,102	
3080	-35,1848	
3081	-35,2233	
3082	-35,213	
3083	-35,3758	
3084	-35,3756	
3085	-35,4131	
3086	-35,5013	
3087	-35,5353	
3088	-35,5674	
3089	-35,6584	
3090	-35,6837	
3091	-35,6878	
3092	-35,8901	
3093	-35,9212	
3094	-36,0353	
3095	-36,091	
3096	-36,1284	
3097	-36,2706	
3098	-36,3573	
3099	-36,3965	
3100	-36,3709	
3101	-36,4238	
3102	-36,4529	
3103	-36,6673	
3104	-36,6951	
3105	-36,8648	
3106	-37,018	
3107	-36,9272	
3108	-36,9603	
3109	-37,1161	
3110	-37,3012	
3111	-37,2958	
3112	-37,392	
3113	-37,2962	
3114	-37,5014	
3115	-37,6891	
3116	-37,7645	
3117	-37,8209	
3118	-37,8464	
3119	-37,9704	
3120	-38,0475	
3121	-38,1489	
3122	-38,2769	
3123	-38,3041	
3124	-38,4135	
3125	-38,5486	
3126	-38,621	
3127	-38,7348	
3128	-38,7491	
3129	-39,0037	
3130	-39,0704	
3131	-39,1578	
3132	-39,2965	
3133	-39,3177	
3134	-39,493	
3135	-39,4126	
3136	-39,4238	
3137	-39,6388	
3138	-39,8707	
3139	-39,8592	
3140	-39,9855	
3141	-40,0426	
3142	-40,2535	
3143	-40,154	
3144	-40,36	
3145	-40,6196	
3146	-40,6993	
3147	-40,8609	
3148	-41,0572	
3149	-41,1795	
3150	-41,3763	
3151	-41,4317	
3152	-41,6091	
3153	-41,5216	
3154	-41,5346	
3155	-41,8515	
3156	-42,2348	
3157	-42,3401	
3158	-42,5031	
3159	-42,5586	
3160	-42,6852	
3161	-42,8896	
3162	-43,0161	
3163	-43,2083	
3164	-43,1991	
3165	-43,5053	
3166	-43,8558	
3167	-44,1645	
3168	-44,1504	
3169	-44,02	
3170	-44,2292	
3171	-44,3218	
3172	-44,6639	
3173	-45,0089	
3174	-45,1766	
3175	-45,7993	
3176	-45,9508	
3177	-45,9629	
3178	-46,3683	
3179	-46,449	
3180	-46,7749	
3181	-47,0011	
3182	-47,6149	
3183	-47,783	
3184	-47,8356	
3185	-47,7219	
3186	-48,3698	
3187	-48,7193	
3188	-48,8598	
3189	-49,1663	
3190	-49,7209	
3191	-50,218	
3192	-50,7536	
3193	-50,7367	
3194	-51,5616	
3195	-51,3349	
3196	-51,5703	
3197	-52,0999	
3198	-53,1967	
3199	-53,5914	
3200	-53,718	
3201	-54,9957	
3202	-55,7523	
3203	-55,9893	
3204	-56,7641	
3205	-58,582	
3206	-58,4214	
3207	-57,4383	
3208	-59,4609	
3209	-60,3664	
3210	-60,1953	
3211	-60,5593	
3212	-61,349	
3213	-64,5401	
3214	-62,8585	
3215	-65,8494	
3216	-64,2511	
3217	-65,0904	
3218	-65,1167	
3219	-61,4113	
3220	-59,7252	
3221	-56,9696	
3222	-52,9421	
3223	-50,2827	
3224	-46,8995	
3225	-43,767	
3226	-42,0829	
3227	-41,986	
3228	-42,3637	
3229	-42,5785	
3230	-42,875	
3231	-43,2009	
3232	-43,7391	
3233	-43,9994	
3234	-43,9912	
3235	-44,3124	
3236	-44,3977	
3237	-44,4166	
3238	-44,4686	
3239	-44,6752	
3240	-44,507	
3241	-44,1702	
3242	-44,025	
3243	-43,962	
3244	-43,8738	
3245	-43,8512	
3246	-43,7574	
3247	-43,3649	
3248	-42,9171	
3249	-43,0968	
3250	-43,2551	
3251	-42,9439	
3252	-42,7674	
3253	-42,4793	
3254	-42,3473	
3255	-42,2724	
3256	-42,0751	
3257	-41,9772	
3258	-41,6814	
3259	-41,4514	
3260	-41,5026	
3261	-41,2694	
3262	-41,037	
3263	-40,9719	
3264	-40,7314	
3265	-40,7339	
3266	-40,5558	
3267	-40,3116	
3268	-40,3519	
3269	-40,052	
3270	-40,1352	
3271	-40,0648	
3272	-39,87	
3273	-39,7128	
3274	-39,4332	
3275	-39,3839	
3276	-39,2223	
3277	-39,0685	
3278	-38,9909	
3279	-38,8765	
3280	-38,677	
3281	-38,5893	
3282	-38,336	
3283	-38,2539	
3284	-38,2446	
3285	-38,041	
3286	-37,9911	
3287	-37,7538	
3288	-37,9219	
3289	-37,7192	
3290	-37,4114	
3291	-37,4483	
3292	-37,2659	
3293	-37,1495	
3294	-37,0141	
3295	-36,9831	
3296	-36,7666	
3297	-36,5893	
3298	-36,559	
3299	-36,429	
3300	-36,3488	
3301	-36,2548	
3302	-36,1435	
3303	-36,0354	
3304	-35,9459	
3305	-35,7256	
3306	-35,626	
3307	-35,6352	
3308	-35,5993	
3309	-35,4225	
3310	-35,3716	
3311	-35,2383	
3312	-35,0528	
3313	-34,9032	
3314	-34,7963	
3315	-34,7239	
3316	-34,6006	
3317	-34,4207	
3318	-34,2867	
3319	-34,2019	
3320	-34,0717	
3321	-33,8585	
3322	-33,6586	
3323	-33,4403	
3324	-33,2953	
3325	-32,9791	
3326	-32,6242	
3327	-32,2734	
3328	-31,9316	
3329	-31,3944	
3330	-30,8696	
3331	-30,207	
3332	-29,3501	
3333	-28,2534	
3334	-26,9213	
3335	-25,3513	
3336	-23,7571	
3337	-22,8112	
3338	-23,2212	
3339	-24,6542	
3340	-26,2507	
3341	-27,5562	
3342	-28,5261	
3343	-29,2514	
3344	-29,8971	
3345	-30,341	
3346	-30,6185	
3347	-30,8415	
3348	-31,0058	
3349	-31,1089	
3350	-31,2161	
3351	-31,278	
3352	-31,3437	
3353	-31,395	
3354	-31,3661	
3355	-31,3665	
3356	-31,4245	
3357	-31,3755	
3358	-31,2599	
3359	-31,2715	
3360	-31,2731	
3361	-31,2343	
3362	-31,1412	
3363	-31,0194	
3364	-31,06	
3365	-31,0167	
3366	-30,9639	
3367	-30,9038	
3368	-30,8624	
3369	-30,7992	
3370	-30,7274	
3371	-30,7036	
3372	-30,6088	
3373	-30,6198	
3374	-30,5779	
3375	-30,4825	
3376	-30,3821	
3377	-30,3164	
3378	-30,3046	
3379	-30,1692	
3380	-30,1693	
3381	-30,185	
3382	-30,0886	
3383	-30,0205	
3384	-29,911	
3385	-29,8676	
3386	-29,8581	
3387	-29,745	
3388	-29,7288	
3389	-29,5982	
3390	-29,5806	
3391	-29,4773	
3392	-29,5099	
3393	-29,3862	
3394	-29,3999	
3395	-29,3167	
3396	-29,2315	
3397	-29,2138	
3398	-29,1452	
3399	-29,0929	
3400	-29,0036	
3401	-28,8184	
3402	-28,7763	
3403	-28,7865	
3404	-28,7051	
3405	-28,6544	
3406	-28,6242	
3407	-28,5895	
3408	-28,5072	
3409	-28,5054	
3410	-28,4178	
3411	-28,3569	
3412	-28,3159	
3413	-28,2875	
3414	-28,2305	
3415	-28,1917	
3416	-28,0725	
3417	-28,0231	
3418	-27,9659	
3419	-27,9668	
3420	-27,8632	
3421	-27,8114	
3422	-27,8072	
3423	-27,7495	
3424	-27,7079	
3425	-27,6314	
3426	-27,5937	
3427	-27,564	
3428	-27,4972	
3429	-27,4142	
3430	-27,3597	
3431	-27,3285	
3432	-27,27	
3433	-27,197	
3434	-27,1557	
3435	-27,1587	
3436	-27,0902	
3437	-27,0247	
3438	-26,9563	
3439	-26,9216	
3440	-26,8795	
3441	-26,8066	
3442	-26,8054	
3443	-26,7558	
3444	-26,6431	
3445	-26,6265	
3446	-26,5706	
3447	-26,5107	
3448	-26,469	
3449	-26,4074	
3450	-26,3347	
3451	-26,3168	
3452	-26,2387	
3453	-26,2076	
3454	-26,1609	
3455	-26,1033	
3456	-26,0796	
3457	-26,0317	
3458	-26,0228	
3459	-25,9361	
3460	-25,8796	
3461	-25,8303	
3462	-25,7724	
3463	-25,7187	
3464	-25,696	
3465	-25,634	
3466	-25,578	
3467	-25,5695	
3468	-25,5179	
3469	-25,429	
3470	-25,3951	
3471	-25,4034	
3472	-25,3623	
3473	-25,26	
3474	-25,2168	
3475	-25,1924	
3476	-25,1075	
3477	-25,0828	
3478	-25,0317	
3479	-25,0061	
3480	-24,9641	
3481	-24,9144	
3482	-24,8492	
3483	-24,7967	
3484	-24,7937	
3485	-24,7071	
3486	-24,6854	
3487	-24,6277	
3488	-24,5515	
3489	-24,5306	
3490	-24,4798	
3491	-24,4066	
3492	-24,3699	
3493	-24,3355	
3494	-24,2965	
3495	-24,2277	
3496	-24,1826	
3497	-24,1591	
3498	-24,1226	
3499	-24,1048	
3500	-24,0324	
3501	-24,009	
3502	-23,956	
3503	-23,8812	
3504	-23,8526	
3505	-23,8139	
3506	-23,7584	
3507	-23,727	
3508	-23,6648	
3509	-23,6262	
3510	-23,5896	
3511	-23,5668	
3512	-23,5424	
3513	-23,4606	
3514	-23,4425	
3515	-23,3872	
3516	-23,322	
3517	-23,2955	
3518	-23,2464	
3519	-23,2052	
3520	-23,1403	
3521	-23,129	
3522	-23,0852	
3523	-23,0513	
3524	-23,0135	
3525	-22,9517	
3526	-22,8843	
3527	-22,838	
3528	-22,8086	
3529	-22,7833	
3530	-22,7503	
3531	-22,7009	
3532	-22,6532	
3533	-22,6155	
3534	-22,5746	
3535	-22,5302	
3536	-22,4778	
3537	-22,4415	
3538	-22,4088	
3539	-22,3357	
3540	-22,3085	
3541	-22,2385	
3542	-22,2089	
3543	-22,157	
3544	-22,1351	
3545	-22,0936	
3546	-22,0575	
3547	-22,0168	
3548	-21,9551	
3549	-21,9	
3550	-21,8866	
3551	-21,8356	
3552	-21,7982	
3553	-21,7684	
3554	-21,736	
3555	-21,6927	
3556	-21,6455	
3557	-21,5715	
3558	-21,553	
3559	-21,4949	
3560	-21,4755	
3561	-21,4389	
3562	-21,3944	
3563	-21,3502	
3564	-21,3081	
3565	-21,2644	
3566	-21,1923	
3567	-21,1529	
3568	-21,129	
3569	-21,0703	
3570	-21,0555	
3571	-21,0008	
3572	-20,9568	
3573	-20,925	
3574	-20,8885	
3575	-20,8192	
3576	-20,7911	
3577	-20,7452	
3578	-20,7071	
3579	-20,6676	
3580	-20,656	
3581	-20,5915	
3582	-20,5286	
3583	-20,4844	
3584	-20,4446	
3585	-20,4226	
3586	-20,3823	
3587	-20,3259	
3588	-20,2882	
3589	-20,2659	
3590	-20,2068	
3591	-20,1681	
3592	-20,139	
3593	-20,0835	
3594	-20,0441	
3595	-19,9933	
3596	-19,9662	
3597	-19,9415	
3598	-19,8805	
3599	-19,8476	
3600	-19,808	
3601	-19,7698	
3602	-19,7131	
3603	-19,6628	
3604	-19,6179	
3605	-19,5989	
3606	-19,5567	
3607	-19,5016	
3608	-19,4552	
3609	-19,4389	
3610	-19,3823	
3611	-19,3465	
3612	-19,3089	
3613	-19,2509	
3614	-19,2319	
3615	-19,173	
3616	-19,1397	
3617	-19,0914	
3618	-19,0525	
3619	-19,0143	
3620	-18,9679	
3621	-18,9278	
3622	-18,8653	
3623	-18,8435	
3624	-18,806	
3625	-18,7592	
3626	-18,7189	
3627	-18,6731	
3628	-18,6399	
3629	-18,5972	
3630	-18,5413	
3631	-18,4951	
3632	-18,4669	
3633	-18,4339	
3634	-18,3995	
3635	-18,3391	
3636	-18,3007	
3637	-18,2569	
3638	-18,2262	
3639	-18,1801	
3640	-18,1367	
3641	-18,088	
3642	-18,0515	
3643	-18,0147	
3644	-17,9613	
3645	-17,9314	
3646	-17,8777	
3647	-17,8378	
3648	-17,7996	
3649	-17,7752	
3650	-17,7382	
3651	-17,7072	
3652	-17,6578	
3653	-17,5805	
3654	-17,5343	
3655	-17,4723	
3656	-17,4483	
3657	-17,3939	
3658	-17,3627	
3659	-17,3193	
3660	-17,2733	
3661	-17,227	
3662	-17,1887	
3663	-17,1564	
3664	-17,1264	
3665	-17,0941	
3666	-17,0356	
3667	-16,9858	
3668	-16,9505	
3669	-16,9019	
3670	-16,8661	
3671	-16,8064	
3672	-16,7563	
3673	-16,7294	
3674	-16,6926	
3675	-16,6452	
3676	-16,5849	
3677	-16,5494	
3678	-16,5279	
3679	-16,4686	
3680	-16,4332	
3681	-16,3859	
3682	-16,3409	
3683	-16,3073	
3684	-16,2579	
3685	-16,214	
3686	-16,1687	
3687	-16,1359	
3688	-16,0888	
3689	-16,0341	
3690	-16,0003	
3691	-15,9512	
3692	-15,9123	
3693	-15,8597	
3694	-15,8216	
3695	-15,779	
3696	-15,7322	
3697	-15,6982	
3698	-15,6545	
3699	-15,6107	
3700	-15,5632	
3701	-15,5182	
3702	-15,4771	
3703	-15,428	
3704	-15,3917	
3705	-15,345	
3706	-15,3008	
3707	-15,264	
3708	-15,2109	
3709	-15,1528	
3710	-15,1168	
3711	-15,0808	
3712	-15,0432	
3713	-14,9861	
3714	-14,9439	
3715	-14,8761	
3716	-14,7995	
3717	-14,772	
3718	-14,7445	
3719	-14,7114	
3720	-14,6797	
3721	-14,6269	
3722	-14,5932	
3723	-14,5511	
3724	-14,5053	
3725	-14,4575	
3726	-14,4171	
3727	-14,3704	
3728	-14,3235	
3729	-14,2814	
3730	-14,2307	
3731	-14,1873	
3732	-14,1354	
3733	-14,092	
3734	-14,0513	
3735	-14,0035	
3736	-13,9638	
3737	-13,9202	
3738	-13,8813	
3739	-13,8378	
3740	-13,7884	
3741	-13,7476	
3742	-13,7005	
3743	-13,6464	
3744	-13,6041	
3745	-13,5579	
3746	-13,5143	
3747	-13,4609	
3748	-13,3981	
3749	-13,3608	
3750	-13,3164	
3751	-13,2746	
3752	-13,2262	
3753	-13,1815	
3754	-13,1342	
3755	-13,0863	
3756	-13,0489	
3757	-12,9985	
3758	-12,9464	
3759	-12,9008	
3760	-12,8583	
3761	-12,8101	
3762	-12,7603	
3763	-12,7167	
3764	-12,6641	
3765	-12,6206	
3766	-12,5664	
3767	-12,5242	
3768	-12,4737	
3769	-12,4294	
3770	-12,378	
3771	-12,3371	
3772	-12,2866	
3773	-12,2357	
3774	-12,1803	
3775	-12,1453	
3776	-12,0883	
3777	-12,043	
3778	-11,9881	
3779	-11,9405	
3780	-11,8964	
3781	-11,8451	
3782	-11,7983	
3783	-11,7402	
3784	-11,6955	
3785	-11,6479	
3786	-11,5995	
3787	-11,5525	
3788	-11,4919	
3789	-11,4438	
3790	-11,4014	
3791	-11,3467	
3792	-11,2979	
3793	-11,2401	
3794	-11,1946	
3795	-11,143	
3796	-11,0869	
3797	-11,0373	
3798	-10,9883	
3799	-10,9359	
3800	-10,8818	
3801	-10,8323	
3802	-10,7802	
3803	-10,725	
3804	-10,6744	
3805	-10,624	
3806	-10,5667	
3807	-10,5214	
3808	-10,4652	
3809	-10,4096	
3810	-10,3525	
3811	-10,3088	
3812	-10,2504	
3813	-10,2029	
3814	-10,1417	
3815	-10,09	
3816	-10,0319	
3817	-9,9692	
3818	-9,91233	
3819	-9,86372	
3820	-9,80661	
3821	-9,75525	
3822	-9,70388	
3823	-9,63979	
3824	-9,58849	
3825	-9,52928	
3826	-9,47304	
3827	-9,41647	
3828	-9,362	
3829	-9,30551	
3830	-9,24813	
3831	-9,18834	
3832	-9,13036	
3833	-9,07538	
3834	-9,01301	
3835	-8,9502	
3836	-8,89666	
3837	-8,83384	
3838	-8,7842	
3839	-8,72275	
3840	-8,66082	
3841	-8,6086	
3842	-8,5411	
3843	-8,48107	
3844	-8,41924	
3845	-8,35731	
3846	-8,30203	
3847	-8,24031	
3848	-8,18055	
3849	-8,11503	
3850	-8,05441	
3851	-7,99438	
3852	-7,92481	
3853	-7,86671	
3854	-7,80242	
3855	-7,73733	
3856	-7,67138	
3857	-7,61026	
3858	-7,54874	
3859	-7,48652	
3860	-7,41641	
3861	-7,35088	
3862	-7,29123	
3863	-7,22759	
3864	-7,16342	
3865	-7,09474	
3866	-7,02613	
3867	-6,95743	
3868	-6,89063	
3869	-6,82984	
3870	-6,76273	
3871	-6,69504	
3872	-6,62704	
3873	-6,55566	
3874	-6,48144	
3875	-6,41087	
3876	-6,33839	
3877	-6,26707	
3878	-6,19812	
3879	-6,13451	
3880	-6,05626	
3881	-5,98853	
3882	-5,91898	
3883	-5,84693	
3884	-5,77582	
3885	-5,7028	
3886	-5,62881	
3887	-5,55626	
3888	-5,47688	
3889	-5,40483	
3890	-5,32934	
3891	-5,2583	
3892	-5,1792	
3893	-5,1034	
3894	-5,02862	
3895	-4,95267	
3896	-4,87519	
3897	-4,79893	
3898	-4,71718	
3899	-4,63861	
3900	-4,55908	
3901	-4,48217	
3902	-4,40262	
3903	-4,31936	
3904	-4,23975	
3905	-4,15753	
3906	-4,07424	
3907	-3,99263	
3908	-3,91021	
3909	-3,82711	
3910	-3,74432	
3911	-3,66021	
3912	-3,57302	
3913	-3,48713	
3914	-3,4011	
3915	-3,31529	
3916	-3,22772	
3917	-3,1367	
3918	-3,04877	
3919	-2,9608	
3920	-2,86947	
3921	-2,77703	
3922	-2,68613	
3923	-2,59756	
3924	-2,5049	
3925	-2,40845	
3926	-2,30919	
3927	-2,21784	
3928	-2,12193	
3929	-2,02157	
3930	-1,92147	
3931	-1,82392	
3932	-1,72439	
3933	-1,62215	
3934	-1,51953	
3935	-1,41538	
3936	-1,31407	
3937	-1,21188	
3938	-1,11002	
3939	-1,00431	
3940	-0,89569	
3941	-0,784321	
3942	-0,676727	
3943	-0,567548	
3944	-0,455169	
3945	-0,342096	
3946	-0,229372	
3947	-0,114323	
3948	0,00313599	
3949	0,118228	
3950	0,237518	
3951	0,356925	
3952	0,480013	
3953	0,599706	
3954	0,724793	
3955	0,851176	
3956	0,978993	
3957	1,10771	
3958	1,237	
3959	1,36904	
3960	1,50211	
3961	1,63887	
3962	1,7758	
3963	1,91366	
3964	2,05599	
3965	2,19921	
3966	2,34288	
3967	2,49097	
3968	2,63895	
3969	2,78872	
3970	2,94247	
3971	3,09594	
3972	3,25466	
3973	3,41454	
3974	3,57742	
3975	3,74284	
3976	3,91058	
3977	4,08332	
3978	4,25658	
3979	4,43359	
3980	4,61521	
3981	4,79953	
3982	4,98741	
3983	5,17947	
3984	5,37582	
3985	5,57488	
3986	5,77842	
3987	5,98693	
3988	6,19871	
3989	6,41542	
3990	6,6362	
3991	6,86179	
3992	7,09265	
3993	7,33012	
3994	7,57357	
3995	7,82427	
3996	8,08133	
3997	8,34499	
3998	8,61796	
3999	8,89902	
4000	9,18848	
