Frekvenca [Hz] - Frekv. prenosna funkcija	Amplituda frekv. prenosne funkcije [m/s^2/N] - Frekv. prenosna funkcija	
2908	-10,7674	
2909	-10,7974	
2910	-10,8234	
2911	-10,8514	
2912	-10,873	
2913	-10,8986	
2914	-10,9197	
2915	-10,9442	
2916	-10,9694	
2917	-10,9975	
2918	-11,0204	
2919	-11,0428	
2920	-11,067	
2921	-11,0908	
2922	-11,1129	
2923	-11,1366	
2924	-11,1571	
2925	-11,1811	
2926	-11,2008	
2927	-11,2254	
2928	-11,2529	
2929	-11,2731	
2930	-11,2935	
2931	-11,3144	
2932	-11,3341	
2933	-11,3529	
2934	-11,3742	
2935	-11,3986	
2936	-11,4239	
2937	-11,4443	
2938	-11,4612	
2939	-11,4844	
2940	-11,5042	
2941	-11,5224	
2942	-11,5399	
2943	-11,5597	
2944	-11,5808	
2945	-11,5978	
2946	-11,6232	
2947	-11,6454	
2948	-11,6599	
2949	-11,686	
2950	-11,7023	
2951	-11,723	
2952	-11,7423	
2953	-11,7636	
2954	-11,7787	
2955	-11,7954	
2956	-11,8158	
2957	-11,834	
2958	-11,8549	
2959	-11,8773	
2960	-11,897	
2961	-11,9159	
2962	-11,9362	
2963	-11,9539	
2964	-11,9724	
2965	-11,9898	
2966	-12,0066	
2967	-12,0234	
2968	-12,0361	
2969	-12,0532	
2970	-12,069	
2971	-12,086	
2972	-12,1066	
2973	-12,1225	
2974	-12,1363	
2975	-12,1523	
2976	-12,1705	
2977	-12,1844	
2978	-12,2021	
2979	-12,2152	
2980	-12,2376	
2981	-12,2527	
2982	-12,2694	
2983	-12,286	
2984	-12,3039	
2985	-12,319	
2986	-12,3328	
2987	-12,3488	
2988	-12,3665	
2989	-12,3847	
2990	-12,4015	
2991	-12,4152	
2992	-12,4349	
2993	-12,4493	
2994	-12,4602	
2995	-12,4756	
2996	-12,4847	
2997	-12,4985	
2998	-12,5082	
2999	-12,5222	
3000	-12,5401	
3001	-12,552	
3002	-12,569	
3003	-12,5812	
3004	-12,6029	
3005	-12,6134	
3006	-12,624	
3007	-12,6388	
3008	-12,6564	
3009	-12,6673	
3010	-12,6774	
3011	-12,6844	
3012	-12,7044	
3013	-12,7242	
3014	-12,7535	
3015	-12,7785	
3016	-12,7962	
3017	-12,8114	
3018	-12,82	
3019	-12,83	
3020	-12,841	
3021	-12,8466	
3022	-12,8601	
3023	-12,8745	
3024	-12,8883	
3025	-12,9066	
3026	-12,9211	
3027	-12,9325	
3028	-12,9395	
3029	-12,953	
3030	-12,9642	
3031	-12,9883	
3032	-12,9976	
3033	-13,0042	
3034	-13,0154	
3035	-13,0302	
3036	-13,041	
3037	-13,0523	
3038	-13,0634	
3039	-13,0688	
3040	-13,0906	
3041	-13,095	
3042	-13,1056	
3043	-13,1228	
3044	-13,1343	
3045	-13,1479	
3046	-13,1583	
3047	-13,1734	
3048	-13,1914	
3049	-13,2037	
3050	-13,217	
3051	-13,2202	
3052	-13,2269	
3053	-13,2369	
3054	-13,2474	
3055	-13,2502	
3056	-13,2622	
3057	-13,2686	
3058	-13,2803	
3059	-13,2933	
3060	-13,3035	
3061	-13,3121	
3062	-13,3218	
3063	-13,325	
3064	-13,3356	
3065	-13,3474	
3066	-13,3537	
3067	-13,3658	
3068	-13,3664	
3069	-13,3812	
3070	-13,3871	
3071	-13,3995	
3072	-13,411	
3073	-13,4246	
3074	-13,4277	
3075	-13,4388	
3076	-13,4424	
3077	-13,4515	
3078	-13,4625	
3079	-13,4652	
3080	-13,4719	
3081	-13,4778	
3082	-13,4789	
3083	-13,4898	
3084	-13,4983	
3085	-13,5035	
3086	-13,5141	
3087	-13,5173	
3088	-13,527	
3089	-13,5364	
3090	-13,5386	
3091	-13,5498	
3092	-13,5493	
3093	-13,56	
3094	-13,5639	
3095	-13,5727	
3096	-13,5718	
3097	-13,5824	
3098	-13,5869	
3099	-13,5978	
3100	-13,597	
3101	-13,6041	
3102	-13,6119	
3103	-13,6244	
3104	-13,6232	
3105	-13,6302	
3106	-13,6371	
3107	-13,6469	
3108	-13,6517	
3109	-13,657	
3110	-13,6632	
3111	-13,6659	
3112	-13,6724	
3113	-13,6707	
3114	-13,6828	
3115	-13,6914	
3116	-13,6972	
3117	-13,7062	
3118	-13,7092	
3119	-13,7149	
3120	-13,7051	
3121	-13,7106	
3122	-13,7109	
3123	-13,7151	
3124	-13,7217	
3125	-13,7293	
3126	-13,7326	
3127	-13,7348	
3128	-13,7372	
3129	-13,736	
3130	-13,7409	
3131	-13,7502	
3132	-13,7517	
3133	-13,7541	
3134	-13,7581	
3135	-13,7689	
3136	-13,77	
3137	-13,7747	
3138	-13,7753	
3139	-13,7773	
3140	-13,7815	
3141	-13,7853	
3142	-13,7904	
3143	-13,7944	
3144	-13,7981	
3145	-13,8012	
3146	-13,8067	
3147	-13,8047	
3148	-13,8113	
3149	-13,8187	
3150	-13,8243	
3151	-13,8256	
3152	-13,831	
3153	-13,8384	
3154	-13,8419	
3155	-13,8396	
3156	-13,842	
3157	-13,846	
3158	-13,8537	
3159	-13,8642	
3160	-13,8679	
3161	-13,8725	
3162	-13,8799	
3163	-13,8906	
3164	-13,907	
3165	-13,9219	
3166	-13,9398	
3167	-13,9854	
3168	-14,0645	
3169	-14,2583	
3170	-14,7462	
3171	-14,9155	
3172	-14,332	
3173	-14,0937	
3174	-14,0039	
3175	-13,9592	
3176	-13,9387	
3177	-13,9324	
3178	-13,9344	
3179	-13,9324	
3180	-13,9384	
3181	-13,9444	
3182	-13,9448	
3183	-13,9453	
3184	-13,9482	
3185	-13,9511	
3186	-13,9565	
3187	-13,9616	
3188	-13,9569	
3189	-13,9605	
3190	-13,9679	
3191	-13,9687	
3192	-13,9683	
3193	-13,9745	
3194	-13,9809	
3195	-13,9866	
3196	-13,9815	
3197	-13,9924	
3198	-13,9934	
3199	-13,9995	
3200	-14,0001	
3201	-13,9981	
3202	-14,0059	
3203	-14,0148	
3204	-14,0137	
3205	-14,0213	
3206	-14,0304	
3207	-14,0325	
3208	-14,0364	
3209	-14,0373	
3210	-14,0476	
3211	-14,0516	
3212	-14,0461	
3213	-14,048	
3214	-14,0518	
3215	-14,0648	
3216	-14,073	
3217	-14,0754	
3218	-14,0785	
3219	-14,0821	
3220	-14,0781	
3221	-14,0811	
3222	-14,0763	
3223	-14,0052	
3224	-13,9082	
3225	-13,819	
3226	-13,8411	
3227	-13,9224	
3228	-13,9791	
3229	-14,0216	
3230	-14,0438	
3231	-14,0703	
3232	-14,0729	
3233	-14,0962	
3234	-14,1101	
3235	-14,1103	
3236	-14,1238	
3237	-14,1298	
3238	-14,1365	
3239	-14,1457	
3240	-14,1506	
3241	-14,1539	
3242	-14,1684	
3243	-14,1644	
3244	-14,1725	
3245	-14,1783	
3246	-14,1816	
3247	-14,1878	
3248	-14,1921	
3249	-14,2	
3250	-14,1985	
3251	-14,2004	
3252	-14,2121	
3253	-14,2171	
3254	-14,2253	
3255	-14,2252	
3256	-14,2317	
3257	-14,2337	
3258	-14,2417	
3259	-14,2372	
3260	-14,2473	
3261	-14,248	
3262	-14,2563	
3263	-14,2593	
3264	-14,256	
3265	-14,2546	
3266	-14,2666	
3267	-14,2774	
3268	-14,2801	
3269	-14,2794	
3270	-14,2864	
3271	-14,2946	
3272	-14,2854	
3273	-14,2896	
3274	-14,295	
3275	-14,2912	
3276	-14,3002	
3277	-14,2996	
3278	-14,3083	
3279	-14,3125	
3280	-14,3272	
3281	-14,343	
3282	-14,3511	
3283	-14,3542	
3284	-14,3551	
3285	-14,3516	
3286	-14,3517	
3287	-14,3502	
3288	-14,3442	
3289	-14,3461	
3290	-14,3564	
3291	-14,3516	
3292	-14,3599	
3293	-14,3646	
3294	-14,3632	
3295	-14,3698	
3296	-14,3744	
3297	-14,3776	
3298	-14,3809	
3299	-14,3841	
3300	-14,3894	
3301	-14,392	
3302	-14,3905	
3303	-14,3836	
3304	-14,3924	
3305	-14,4004	
3306	-14,3957	
3307	-14,3948	
3308	-14,398	
3309	-14,3982	
3310	-14,3999	
3311	-14,4009	
3312	-14,4004	
3313	-14,3991	
3314	-14,4036	
3315	-14,4049	
3316	-14,4063	
3317	-14,4089	
3318	-14,4175	
3319	-14,4181	
3320	-14,425	
3321	-14,429	
3322	-14,4264	
3323	-14,4218	
3324	-14,4288	
3325	-14,4367	
3326	-14,4461	
3327	-14,4608	
3328	-14,4831	
3329	-14,4926	
3330	-14,5221	
3331	-14,5613	
3332	-14,6303	
3333	-14,7336	
3334	-14,9062	
3335	-15,2037	
3336	-15,634	
3337	-15,8458	
3338	-15,4933	
3339	-15,0732	
3340	-14,8137	
3341	-14,6693	
3342	-14,5765	
3343	-14,5285	
3344	-14,5001	
3345	-14,4696	
3346	-14,4456	
3347	-14,4305	
3348	-14,4218	
3349	-14,4102	
3350	-14,4043	
3351	-14,4021	
3352	-14,3954	
3353	-14,3907	
3354	-14,377	
3355	-14,3765	
3356	-14,3778	
3357	-14,3762	
3358	-14,373	
3359	-14,3643	
3360	-14,3648	
3361	-14,3593	
3362	-14,3635	
3363	-14,3553	
3364	-14,3503	
3365	-14,3503	
3366	-14,3476	
3367	-14,3464	
3368	-14,3382	
3369	-14,3356	
3370	-14,3407	
3371	-14,3402	
3372	-14,3302	
3373	-14,3274	
3374	-14,3329	
3375	-14,3315	
3376	-14,3271	
3377	-14,3248	
3378	-14,3178	
3379	-14,3086	
3380	-14,3109	
3381	-14,31	
3382	-14,3085	
3383	-14,3042	
3384	-14,3033	
3385	-14,3095	
3386	-14,3176	
3387	-14,335	
3388	-14,3521	
3389	-14,2917	
3390	-14,2212	
3391	-14,2187	
3392	-14,2253	
3393	-14,2272	
3394	-14,2268	
3395	-14,2319	
3396	-14,2369	
3397	-14,2366	
3398	-14,2232	
3399	-14,2313	
3400	-14,2248	
3401	-14,2175	
3402	-14,2078	
3403	-14,2054	
3404	-14,2083	
3405	-14,2052	
3406	-14,206	
3407	-14,205	
3408	-14,2006	
3409	-14,1975	
3410	-14,1972	
3411	-14,1964	
3412	-14,1905	
3413	-14,1906	
3414	-14,1921	
3415	-14,1856	
3416	-14,1822	
3417	-14,1834	
3418	-14,1808	
3419	-14,1775	
3420	-14,1741	
3421	-14,1718	
3422	-14,1698	
3423	-14,1643	
3424	-14,1623	
3425	-14,1708	
3426	-14,1595	
3427	-14,156	
3428	-14,1543	
3429	-14,1498	
3430	-14,1459	
3431	-14,1483	
3432	-14,1468	
3433	-14,1507	
3434	-14,1512	
3435	-14,1469	
3436	-14,1433	
3437	-14,1407	
3438	-14,1382	
3439	-14,1298	
3440	-14,1324	
3441	-14,1248	
3442	-14,1235	
3443	-14,1188	
3444	-14,1228	
3445	-14,1163	
3446	-14,1165	
3447	-14,1156	
3448	-14,1103	
3449	-14,1114	
3450	-14,1099	
3451	-14,1019	
3452	-14,1065	
3453	-14,1001	
3454	-14,1004	
3455	-14,1008	
3456	-14,0946	
3457	-14,0979	
3458	-14,0958	
3459	-14,0932	
3460	-14,0877	
3461	-14,0825	
3462	-14,0827	
3463	-14,077	
3464	-14,0898	
3465	-14,08	
3466	-14,077	
3467	-14,0699	
3468	-14,0682	
3469	-14,0742	
3470	-14,0664	
3471	-14,0679	
3472	-14,0756	
3473	-14,0641	
3474	-14,0642	
3475	-14,0621	
3476	-14,0543	
3477	-14,05	
3478	-14,051	
3479	-14,0482	
3480	-14,05	
3481	-14,0433	
3482	-14,0402	
3483	-14,0465	
3484	-14,0331	
3485	-14,0423	
3486	-14,0857	
3487	-14,0839	
3488	-14,0708	
3489	-14,0661	
3490	-14,0587	
3491	-14,0551	
3492	-14,0494	
3493	-14,0449	
3494	-14,0428	
3495	-14,0359	
3496	-14,0323	
3497	-14,0337	
3498	-14,0264	
3499	-14,029	
3500	-14,029	
3501	-14,0258	
3502	-14,0243	
3503	-14,012	
3504	-14,0123	
3505	-14,0093	
3506	-14,0001	
3507	-14,0082	
3508	-14,0068	
3509	-14,0037	
3510	-13,992	
3511	-13,9897	
3512	-13,9865	
3513	-13,9874	
3514	-13,9867	
3515	-13,9836	
3516	-13,9831	
3517	-13,979	
3518	-13,969	
3519	-13,9648	
3520	-13,9631	
3521	-13,954	
3522	-13,957	
3523	-13,956	
3524	-13,9498	
3525	-13,9416	
3526	-13,942	
3527	-13,9359	
3528	-13,9289	
3529	-13,9347	
3530	-13,9293	
3531	-13,915	
3532	-13,9161	
3533	-13,908	
3534	-13,8988	
3535	-13,8922	
3536	-13,8881	
3537	-13,8759	
3538	-13,8644	
3539	-13,8598	
3540	-13,8499	
3541	-13,8441	
3542	-13,8456	
3543	-13,8714	
3544	-13,8946	
3545	-13,9158	
3546	-13,933	
3547	-13,9317	
3548	-13,9295	
3549	-13,9166	
3550	-13,9053	
3551	-13,9	
3552	-13,8969	
3553	-13,8947	
3554	-13,8859	
3555	-13,8835	
3556	-13,8673	
3557	-13,8574	
3558	-13,8531	
3559	-13,8479	
3560	-13,8395	
3561	-13,8353	
3562	-13,8309	
3563	-13,8204	
3564	-13,8215	
3565	-13,8104	
3566	-13,8097	
3567	-13,8003	
3568	-13,7972	
3569	-13,7876	
3570	-13,776	
3571	-13,7694	
3572	-13,7699	
3573	-13,7634	
3574	-13,7542	
3575	-13,7509	
3576	-13,7466	
3577	-13,739	
3578	-13,7325	
3579	-13,7306	
3580	-13,7265	
3581	-13,7149	
3582	-13,7129	
3583	-13,711	
3584	-13,7082	
3585	-13,7024	
3586	-13,705	
3587	-13,7087	
3588	-13,7167	
3589	-13,7447	
3590	-13,7617	
3591	-13,8079	
3592	-13,889	
3593	-14,0049	
3594	-14,1599	
3595	-14,2105	
3596	-14,0894	
3597	-13,9254	
3598	-13,7973	
3599	-13,7194	
3600	-13,6667	
3601	-13,6281	
3602	-13,6079	
3603	-13,5769	
3604	-13,554	
3605	-13,5416	
3606	-13,5296	
3607	-13,5148	
3608	-13,491	
3609	-13,4805	
3610	-13,4742	
3611	-13,4632	
3612	-13,4567	
3613	-13,4456	
3614	-13,4301	
3615	-13,4249	
3616	-13,4146	
3617	-13,4067	
3618	-13,4002	
3619	-13,381	
3620	-13,373	
3621	-13,3577	
3622	-13,3468	
3623	-13,336	
3624	-13,3304	
3625	-13,3227	
3626	-13,3052	
3627	-13,294	
3628	-13,28	
3629	-13,2687	
3630	-13,2608	
3631	-13,2579	
3632	-13,245	
3633	-13,236	
3634	-13,2269	
3635	-13,2089	
3636	-13,2057	
3637	-13,1944	
3638	-13,1864	
3639	-13,1813	
3640	-13,163	
3641	-13,1559	
3642	-13,136	
3643	-13,1257	
3644	-13,1164	
3645	-13,1082	
3646	-13,0911	
3647	-13,0788	
3648	-13,0709	
3649	-13,0722	
3650	-13,0591	
3651	-13,0569	
3652	-13,0502	
3653	-13,0363	
3654	-13,0138	
3655	-13,0085	
3656	-12,9951	
3657	-12,977	
3658	-12,9629	
3659	-12,9564	
3660	-12,9434	
3661	-12,9386	
3662	-12,9262	
3663	-12,9175	
3664	-12,9039	
3665	-12,8837	
3666	-12,8734	
3667	-12,8527	
3668	-12,8388	
3669	-12,8337	
3670	-12,8261	
3671	-12,8154	
3672	-12,7983	
3673	-12,793	
3674	-12,771	
3675	-12,7615	
3676	-12,7535	
3677	-12,7397	
3678	-12,7282	
3679	-12,723	
3680	-12,7121	
3681	-12,7004	
3682	-12,6898	
3683	-12,677	
3684	-12,6632	
3685	-12,6532	
3686	-12,6433	
3687	-12,6315	
3688	-12,6163	
3689	-12,6029	
3690	-12,5898	
3691	-12,5795	
3692	-12,5739	
3693	-12,5617	
3694	-12,5489	
3695	-12,5365	
3696	-12,53	
3697	-12,5167	
3698	-12,5069	
3699	-12,4905	
3700	-12,4738	
3701	-12,463	
3702	-12,4502	
3703	-12,4381	
3704	-12,4287	
3705	-12,4174	
3706	-12,4064	
3707	-12,3913	
3708	-12,3837	
3709	-12,3692	
3710	-12,3554	
3711	-12,3468	
3712	-12,3416	
3713	-12,3255	
3714	-12,3231	
3715	-12,3237	
3716	-12,3315	
3717	-12,3062	
3718	-12,2786	
3719	-12,262	
3720	-12,2507	
3721	-12,2372	
3722	-12,2212	
3723	-12,207	
3724	-12,1915	
3725	-12,183	
3726	-12,1637	
3727	-12,1566	
3728	-12,1448	
3729	-12,1299	
3730	-12,1169	
3731	-12,1126	
3732	-12,0943	
3733	-12,0763	
3734	-12,0703	
3735	-12,0528	
3736	-12,0404	
3737	-12,0289	
3738	-12,0119	
3739	-12,0056	
3740	-11,9891	
3741	-11,9821	
3742	-11,9663	
3743	-11,9571	
3744	-11,9431	
3745	-11,9215	
3746	-11,907	
3747	-11,8934	
3748	-11,8816	
3749	-11,8686	
3750	-11,8641	
3751	-11,8479	
3752	-11,8219	
3753	-11,8136	
3754	-11,8063	
3755	-11,8102	
3756	-11,766	
3757	-11,7506	
3758	-11,7417	
3759	-11,7333	
3760	-11,7143	
3761	-11,7074	
3762	-11,6896	
3763	-11,6729	
3764	-11,6535	
3765	-11,6332	
3766	-11,622	
3767	-11,6023	
3768	-11,576	
3769	-11,5593	
3770	-11,5444	
3771	-11,5242	
3772	-11,517	
3773	-11,4984	
3774	-11,4797	
3775	-11,4613	
3776	-11,4498	
3777	-11,4321	
3778	-11,4191	
3779	-11,4006	
3780	-11,3841	
3781	-11,3627	
3782	-11,3495	
3783	-11,3282	
3784	-11,3139	
3785	-11,3009	
3786	-11,2819	
3787	-11,2591	
3788	-11,2416	
3789	-11,2247	
3790	-11,1992	
3791	-11,1788	
3792	-11,1588	
3793	-11,1397	
3794	-11,1233	
3795	-11,0935	
3796	-11,0766	
3797	-11,0574	
3798	-11,0444	
3799	-11,0223	
3800	-11,002	
3801	-10,9844	
3802	-10,9658	
3803	-10,9422	
3804	-10,9226	
3805	-10,9036	
3806	-10,8858	
3807	-10,8664	
3808	-10,8435	
3809	-10,824	
3810	-10,7944	
3811	-10,7761	
3812	-10,7523	
3813	-10,7286	
3814	-10,701	
3815	-10,6766	
3816	-10,6516	
3817	-10,6289	
3818	-10,6016	
3819	-10,5721	
3820	-10,542	
3821	-10,5235	
3822	-10,5026	
3823	-10,4894	
3824	-10,4653	
3825	-10,442	
3826	-10,4151	
3827	-10,3874	
3828	-10,3652	
3829	-10,3303	
3830	-10,3084	
3831	-10,2739	
3832	-10,2463	
3833	-10,2193	
3834	-10,1954	
3835	-10,167	
3836	-10,1384	
3837	-10,1112	
3838	-10,0821	
3839	-10,0592	
3840	-10,0277	
3841	-9,99649	
3842	-9,96401	
3843	-9,93454	
3844	-9,90546	
3845	-9,87879	
3846	-9,84254	
3847	-9,81534	
3848	-9,78348	
3849	-9,75364	
3850	-9,71995	
3851	-9,69743	
3852	-9,66872	
3853	-9,63235	
3854	-9,60024	
3855	-9,56987	
3856	-9,53426	
3857	-9,50395	
3858	-9,4765	
3859	-9,44539	
3860	-9,41029	
3861	-9,37621	
3862	-9,35239	
3863	-9,3201	
3864	-9,28864	
3865	-9,26097	
3866	-9,23883	
3867	-9,21104	
3868	-9,2028	
3869	-9,19375	
3870	-9,19985	
3871	-9,23292	
3872	-9,27503	
3873	-9,28082	
3874	-9,19794	
3875	-9,06551	
3876	-8,9569	
3877	-8,86848	
3878	-8,80287	
3879	-8,74287	
3880	-8,68155	
3881	-8,63205	
3882	-8,58618	
3883	-8,54032	
3884	-8,49685	
3885	-8,45439	
3886	-8,40703	
3887	-8,36313	
3888	-8,32196	
3889	-8,27417	
3890	-8,22852	
3891	-8,18916	
3892	-8,14285	
3893	-8,09623	
3894	-8,05135	
3895	-8,00701	
3896	-7,95818	
3897	-7,91421	
3898	-7,86776	
3899	-7,82297	
3900	-7,77535	
3901	-7,72831	
3902	-7,68049	
3903	-7,63703	
3904	-7,58938	
3905	-7,54294	
3906	-7,49819	
3907	-7,44984	
3908	-7,40234	
3909	-7,34172	
3910	-7,27487	
3911	-7,19562	
3912	-7,13148	
3913	-7,07475	
3914	-7,0194	
3915	-6,9668	
3916	-6,91471	
3917	-6,86427	
3918	-6,80806	
3919	-6,75251	
3920	-6,69832	
3921	-6,6408	
3922	-6,57457	
3923	-6,51058	
3924	-6,44585	
3925	-6,38066	
3926	-6,31249	
3927	-6,24966	
3928	-6,19842	
3929	-6,14666	
3930	-6,0832	
3931	-6,01577	
3932	-5,94933	
3933	-5,88193	
3934	-5,81675	
3935	-5,74292	
3936	-5,66738	
3937	-5,59648	
3938	-5,52504	
3939	-5,45468	
3940	-5,3827	
3941	-5,30561	
3942	-5,2286	
3943	-5,15404	
3944	-5,07759	
3945	-4,99618	
3946	-4,91659	
3947	-4,83528	
3948	-4,75529	
3949	-4,67304	
3950	-4,58833	
3951	-4,50127	
3952	-4,41133	
3953	-4,32136	
3954	-4,22736	
3955	-4,13836	
3956	-4,04515	
3957	-3,95044	
3958	-3,85507	
3959	-3,7584	
3960	-3,65601	
3961	-3,55607	
3962	-3,45415	
3963	-3,34955	
3964	-3,24357	
3965	-3,13197	
3966	-3,02352	
3967	-2,91298	
3968	-2,79622	
3969	-2,67981	
3970	-2,55936	
3971	-2,43722	
3972	-2,31405	
3973	-2,18826	
3974	-2,06312	
3975	-1,93291	
3976	-1,79613	
3977	-1,66138	
3978	-1,52243	
3979	-1,38286	
3980	-1,2374	
3981	-1,08627	
3982	-0,932218	
3983	-0,775991	
3984	-0,615719	
3985	-0,450854	
3986	-0,284419	
3987	-0,10938	
3988	0,0660617	
3989	0,249705	
3990	0,435743	
3991	0,627305	
3992	0,823992	
3993	1,02691	
3994	1,23587	
3995	1,45323	
3996	1,67827	
3997	1,90497	
3998	2,14172	
3999	2,38552	
4000	2,63817	
